file_name,mem_usage_mb,time_ms
8,19.20,0.37
16,19.20,0.45
26,19.20,0.58
43,19.45,0.86
71,19.70,1.41
117,19.75,2.51
193,21.08,5.69
316,22.45,10.42
517,24.70,23.13
848,28.57,50.30
1389,36.20,125.48
2275,60.57,337.63
3727,124.57,900.19
6105,291.93,2304.01
10000,738.03,6012.61
