file_name,mem_usage_mb,peak_mem_mb,avg_mem_overall_mb,time_ms
175,20.11,0.20,0.12,7.66
176,19.91,0.21,0.12,10.59
177,20.10,0.21,0.12,7.76
178,20.11,0.21,0.12,7.68
179,20.24,0.21,0.12,7.70
180,19.96,0.21,0.12,8.39
181,20.18,0.21,0.12,7.81
182,19.89,0.21,0.12,7.95
183,20.02,0.21,0.13,7.87
184,20.24,0.21,0.13,7.87
185,20.23,0.21,0.13,7.93
186,20.25,0.22,0.13,8.05
187,20.18,0.22,0.13,8.10
188,19.91,0.22,0.13,7.99
189,20.10,0.22,0.13,8.42
190,19.88,0.22,0.13,8.26
191,20.25,0.22,0.13,8.46
192,19.88,0.22,0.13,9.72
193,20.19,0.22,0.13,8.48
194,20.10,0.22,0.13,8.66
195,20.00,0.22,0.13,8.45
196,20.27,0.22,0.13,8.85
197,20.33,0.23,0.13,8.49
198,19.96,0.23,0.14,10.27
199,20.23,0.23,0.14,8.61
200,20.12,0.23,0.14,8.66
201,20.13,0.23,0.14,8.75
202,20.13,0.23,0.14,8.55
203,20.03,0.23,0.14,8.74
204,20.17,0.23,0.14,8.80
205,20.27,0.23,0.14,8.75
206,20.02,0.23,0.14,8.85
207,20.06,0.23,0.14,9.18
208,20.35,0.23,0.14,9.24
209,20.27,0.23,0.14,8.83
210,20.17,0.24,0.14,9.02
211,20.25,0.24,0.14,9.43
212,20.32,0.24,0.14,9.29
213,20.14,0.24,0.14,9.20
214,20.19,0.24,0.14,9.01
215,20.25,0.24,0.15,8.90
216,20.07,0.24,0.15,9.31
217,20.26,0.24,0.15,9.20
218,20.49,0.24,0.15,9.30
219,20.14,0.24,0.15,9.76
220,20.20,0.24,0.15,10.21
221,20.29,0.24,0.15,9.49
222,20.21,0.25,0.15,9.76
223,20.36,0.25,0.15,9.61
224,20.30,0.25,0.15,10.54
225,20.21,0.25,0.15,9.63
226,20.46,0.25,0.15,10.10
227,20.50,0.25,0.15,9.83
228,20.20,0.25,0.15,9.57
229,20.21,0.25,0.15,9.77
230,20.14,0.25,0.15,10.17
231,20.40,0.25,0.16,9.92
232,20.50,0.25,0.16,10.35
233,20.29,0.26,0.16,10.11
234,20.39,0.26,0.16,9.81
235,20.37,0.26,0.16,9.95
236,20.29,0.26,0.16,10.25
237,20.30,0.26,0.16,10.14
238,20.40,0.26,0.16,10.16
239,20.44,0.26,0.16,10.36
240,20.40,0.26,0.16,10.15
241,20.24,0.26,0.16,10.71
242,20.54,0.26,0.16,11.15
243,20.30,0.26,0.16,10.28
244,20.48,0.27,0.16,10.10
245,20.44,0.27,0.16,10.74
246,20.53,0.27,0.16,10.63
247,20.34,0.27,0.16,10.71
248,20.04,0.27,0.17,10.41
249,20.51,0.27,0.17,10.39
250,20.02,0.27,0.17,10.43
251,20.16,0.27,0.17,11.56
252,20.50,0.27,0.17,10.63
253,20.19,0.27,0.17,10.68
254,20.31,0.27,0.17,10.76
255,20.25,0.28,0.17,11.20
256,20.48,0.28,0.17,11.03
257,20.52,0.28,0.17,10.88
258,19.91,0.28,0.17,10.71
259,20.16,0.28,0.17,11.09
260,20.52,0.28,0.17,11.16
261,20.65,0.28,0.17,11.52
262,20.32,0.28,0.17,11.20
263,20.56,0.28,0.17,11.42
264,20.71,0.28,0.18,11.10
265,20.55,0.28,0.18,11.81
266,20.77,0.29,0.18,11.21
267,20.23,0.29,0.18,11.53
268,20.36,0.29,0.18,11.40
269,20.80,0.29,0.18,11.41
270,20.59,0.29,0.18,11.81
271,20.62,0.29,0.18,11.53
272,20.65,0.29,0.18,11.76
273,20.56,0.29,0.18,11.44
274,20.45,0.29,0.18,13.87
275,20.58,0.29,0.18,11.45
276,20.74,0.29,0.18,11.93
277,20.68,0.30,0.18,11.66
278,20.58,0.30,0.18,11.74
279,20.76,0.30,0.18,11.65
280,20.49,0.30,0.19,11.94
281,20.59,0.30,0.19,13.54
282,20.75,0.30,0.19,12.08
283,20.70,0.30,0.19,12.57
284,20.04,0.30,0.19,12.14
285,20.63,0.30,0.19,14.21
286,20.52,0.30,0.19,13.89
287,20.48,0.30,0.19,14.14
288,20.71,0.31,0.19,13.69
289,20.74,0.31,0.19,15.38
290,20.49,0.31,0.19,13.85
291,20.82,0.31,0.19,12.86
292,20.82,0.31,0.19,12.94
293,20.85,0.31,0.19,12.29
294,20.82,0.31,0.19,15.79
295,20.95,0.31,0.19,13.98
296,21.00,0.31,0.20,15.63
297,20.55,0.31,0.20,12.69
298,20.99,0.31,0.20,17.17
299,20.88,0.32,0.20,13.26
300,20.96,0.34,0.20,13.54
301,20.55,0.34,0.20,14.53
302,20.96,0.34,0.20,14.70
303,20.70,0.34,0.20,16.61
304,20.86,0.34,0.20,17.32
305,20.94,0.34,0.20,17.12
306,20.87,0.35,0.20,17.56
307,20.57,0.35,0.20,19.16
308,20.80,0.35,0.20,15.08
309,20.88,0.35,0.20,15.06
310,21.03,0.35,0.20,17.76
311,20.80,0.35,0.20,16.23
312,20.88,0.35,0.21,16.18
313,20.90,0.35,0.21,16.06
314,20.59,0.35,0.21,17.07
315,20.84,0.35,0.21,19.82
316,20.90,0.35,0.21,16.80
317,20.86,0.36,0.21,16.00
318,20.86,0.36,0.21,16.22
319,20.70,0.36,0.21,14.83
320,20.98,0.36,0.21,14.99
321,20.99,0.36,0.21,16.20
322,20.96,0.36,0.21,15.31
323,20.84,0.36,0.21,14.94
324,20.75,0.36,0.21,16.67
325,20.93,0.36,0.21,16.67
326,20.50,0.36,0.21,16.66
327,21.09,0.36,0.21,15.36
328,21.02,0.36,0.21,16.04
329,20.98,0.37,0.22,17.83
330,21.00,0.37,0.22,16.37
331,21.11,0.37,0.22,16.31
332,20.69,0.37,0.22,17.24
333,20.51,0.37,0.22,17.27
334,21.07,0.37,0.22,16.85
335,21.12,0.38,0.22,17.70
336,20.66,0.38,0.22,16.77
337,20.95,0.38,0.22,16.27
338,21.12,0.39,0.22,15.71
339,21.06,0.39,0.22,15.97
340,21.07,0.39,0.22,17.06
341,20.90,0.39,0.22,15.70
342,21.08,0.39,0.22,16.65
343,21.14,0.39,0.22,17.89
344,20.96,0.39,0.22,16.50
345,21.01,0.39,0.23,18.27
346,20.83,0.40,0.23,16.57
347,21.13,0.40,0.23,16.76
348,21.24,0.40,0.23,15.70
349,21.15,0.40,0.23,17.34
350,21.03,0.40,0.23,17.34
351,20.64,0.40,0.23,17.39
352,20.91,0.40,0.23,16.81
353,20.45,0.40,0.23,24.77
354,21.23,0.40,0.23,26.38
355,21.25,0.40,0.23,17.59
356,21.11,0.41,0.23,26.94
357,21.23,0.41,0.23,25.40
358,21.22,0.41,0.23,20.94
359,21.24,0.41,0.23,20.81
360,21.24,0.41,0.23,17.41
361,20.77,0.41,0.24,17.71
362,21.19,0.41,0.24,17.53
363,20.96,0.41,0.24,16.98
364,20.98,0.41,0.24,17.59
365,21.06,0.41,0.24,16.96
366,21.07,0.41,0.24,17.29
367,21.14,0.42,0.24,17.95
368,21.12,0.42,0.24,18.46
369,21.00,0.42,0.24,19.25
370,21.33,0.42,0.24,17.82
371,21.45,0.42,0.24,17.58
372,21.07,0.42,0.24,18.25
373,21.14,0.42,0.24,17.28
374,20.79,0.42,0.24,23.61
375,21.00,0.42,0.24,24.22
376,20.90,0.42,0.24,21.45
377,21.24,0.42,0.25,21.16
378,21.02,0.43,0.25,20.64
379,21.27,0.43,0.25,20.55
380,21.32,0.43,0.25,22.46
381,21.19,0.43,0.25,22.44
382,21.01,0.43,0.25,23.44
383,21.27,0.43,0.25,17.96
384,21.33,0.43,0.25,22.79
385,20.97,0.43,0.25,23.76
386,21.38,0.43,0.25,24.53
387,21.32,0.43,0.25,23.71
388,21.02,0.43,0.25,23.59
389,20.91,0.44,0.25,19.72
390,21.04,0.44,0.25,17.89
391,21.14,0.44,0.25,19.24
392,21.28,0.44,0.25,17.89
393,21.40,0.44,0.26,18.01
394,21.39,0.44,0.26,18.22
395,21.50,0.44,0.26,18.27
396,21.24,0.44,0.26,17.36
397,21.39,0.44,0.26,17.72
398,21.10,0.44,0.26,18.41
399,21.35,0.45,0.26,17.86
400,21.29,0.45,0.26,18.31
401,21.30,0.45,0.26,18.64
402,21.40,0.45,0.26,17.58
403,21.33,0.45,0.26,18.78
404,21.46,0.45,0.26,18.22
405,21.39,0.45,0.26,18.72
406,21.20,0.45,0.26,19.84
407,21.24,0.45,0.26,18.50
408,21.10,0.45,0.26,18.47
409,20.93,0.45,0.27,18.94
410,21.16,0.46,0.27,18.79
411,21.48,0.46,0.27,18.62
412,20.85,0.46,0.27,21.62
413,21.43,0.46,0.27,19.09
414,21.16,0.46,0.27,18.61
415,21.43,0.46,0.27,21.36
416,21.09,0.46,0.27,19.04
417,21.49,0.46,0.27,18.60
418,21.59,0.46,0.27,19.23
419,21.21,0.46,0.27,19.10
420,21.27,0.46,0.27,18.91
421,21.38,0.46,0.27,18.65
422,21.45,0.47,0.27,19.71
423,21.39,0.47,0.27,19.28
424,21.48,0.47,0.27,20.31
425,21.46,0.47,0.27,19.62
426,21.43,0.47,0.28,18.99
427,21.47,0.47,0.28,18.95
428,21.23,0.47,0.28,19.99
429,21.60,0.47,0.28,18.65
430,21.62,0.47,0.28,18.90
431,21.40,0.47,0.28,19.31
432,21.60,0.48,0.28,20.25
433,21.50,0.48,0.28,19.32
434,21.63,0.48,0.28,19.41
435,21.48,0.48,0.28,20.12
436,21.61,0.48,0.28,18.92
437,21.62,0.48,0.28,19.68
438,21.52,0.48,0.28,20.17
439,21.48,0.48,0.28,19.08
440,20.97,0.48,0.28,19.39
441,21.45,0.48,0.28,19.67
442,21.54,0.48,0.29,20.18
443,21.57,0.52,0.29,20.11
444,21.65,0.52,0.29,19.94
445,21.53,0.53,0.29,20.37
446,21.72,0.53,0.29,20.09
447,21.59,0.53,0.29,19.98
448,21.46,0.53,0.29,20.48
449,21.52,0.53,0.29,19.73
450,21.36,0.53,0.29,20.46
451,21.55,0.53,0.29,20.69
452,21.39,0.53,0.29,22.95
453,21.52,0.53,0.29,20.81
454,21.59,0.53,0.29,20.13
455,21.58,0.53,0.29,21.40
456,21.73,0.54,0.29,21.06
457,21.34,0.54,0.30,20.85
458,21.59,0.54,0.30,21.05
459,21.68,0.54,0.30,20.60
460,21.36,0.54,0.30,20.66
461,21.57,0.54,0.30,20.42
462,21.43,0.54,0.30,20.77
463,21.66,0.54,0.30,21.01
464,21.75,0.54,0.30,20.86
465,21.40,0.54,0.30,20.47
466,21.57,0.54,0.30,21.54
467,21.07,0.54,0.30,24.90
468,21.76,0.54,0.30,20.42
469,21.73,0.55,0.30,20.47
470,21.77,0.55,0.30,21.16
471,21.64,0.55,0.30,21.56
472,21.84,0.55,0.30,20.90
473,21.75,0.55,0.30,21.13
474,21.80,0.55,0.31,21.36
475,21.43,0.55,0.31,22.48
476,21.30,0.55,0.31,21.05
477,21.68,0.55,0.31,20.77
478,21.63,0.55,0.31,21.46
479,21.80,0.55,0.31,24.37
480,21.74,0.55,0.31,21.44
481,21.67,0.56,0.31,21.57
482,21.88,0.56,0.31,21.26
483,21.79,0.56,0.31,22.44
484,21.73,0.56,0.31,23.72
485,21.66,0.56,0.31,22.94
486,21.82,0.56,0.31,21.51
487,21.70,0.56,0.31,21.99
488,21.86,0.56,0.31,20.76
489,21.87,0.56,0.31,22.94
490,21.86,0.56,0.32,21.40
491,21.52,0.56,0.32,21.28
492,21.81,0.56,0.32,22.29
493,21.90,0.57,0.32,22.56
494,21.89,0.57,0.32,21.97
495,21.82,0.57,0.32,21.90
496,21.73,0.57,0.32,23.73
497,21.99,0.57,0.32,22.73
498,21.87,0.57,0.32,21.85
499,21.88,0.57,0.32,22.52
500,21.92,0.57,0.32,21.89
501,21.85,0.57,0.32,21.99
502,21.66,0.57,0.32,22.52
503,21.82,0.57,0.32,22.76
504,21.79,0.57,0.32,22.82
505,21.64,0.58,0.32,23.37
