file_name,mem_usage_mb,peak_mem_mb,avg_mem_overall_mb,time_ms
1322.pnml,98.57,19.13,9.98,584.01
1323.pnml,98.73,19.14,9.99,592.02
1324.pnml,98.84,19.15,10.00,567.15
1325.pnml,99.05,19.17,10.01,578.27
1326.pnml,98.95,19.18,10.01,586.33
1327.pnml,98.86,19.19,10.02,555.48
1328.pnml,98.88,19.21,10.03,586.94
1329.pnml,98.99,19.23,10.04,597.07
132.pnml,27.53,1.93,1.01,61.29
1330.pnml,99.21,19.24,10.04,615.33
1331.pnml,99.23,19.26,10.05,573.00
1332.pnml,99.14,19.27,10.06,591.36
1333.pnml,99.30,19.28,10.06,586.00
1334.pnml,99.25,19.30,10.07,576.63
1335.pnml,99.49,19.31,10.08,589.15
1336.pnml,99.52,19.32,10.09,571.96
1337.pnml,99.55,19.34,10.09,571.04
1338.pnml,99.46,19.35,10.10,594.19
1339.pnml,99.62,19.36,10.11,603.63
133.pnml,27.87,1.94,1.02,64.15
1340.pnml,99.77,19.38,10.12,568.76
1341.pnml,99.81,19.39,10.12,601.23
1342.pnml,99.94,19.40,10.13,603.80
1343.pnml,98.77,19.42,10.14,591.39
1344.pnml,99.90,19.43,10.15,568.69
1345.pnml,100.04,19.44,10.15,594.65
1346.pnml,100.08,19.46,10.16,589.52
1347.pnml,99.18,19.47,10.17,579.36
1348.pnml,99.20,19.48,10.17,586.32
1349.pnml,99.20,19.50,10.18,614.42
134.pnml,27.89,1.95,1.03,64.54
1350.pnml,99.38,19.53,10.20,594.86
1351.pnml,99.60,19.56,10.22,573.23
1352.pnml,99.59,19.57,10.23,584.99
1353.pnml,99.52,19.59,10.24,644.35
1354.pnml,99.75,19.60,10.25,678.35
1355.pnml,99.71,19.61,10.25,659.68
1356.pnml,99.86,19.63,10.26,677.24
1357.pnml,99.84,19.64,10.27,653.51
1358.pnml,99.95,19.65,10.27,628.62
1359.pnml,100.01,19.67,10.28,629.29
135.pnml,27.93,1.97,1.03,62.41
1360.pnml,100.02,19.68,10.29,583.80
1361.pnml,100.12,19.69,10.30,610.23
1362.pnml,100.17,19.71,10.30,597.18
1363.pnml,100.23,19.72,10.31,600.13
1364.pnml,96.27,19.73,10.32,612.88
1365.pnml,96.32,19.75,10.33,574.81
1366.pnml,96.29,19.76,10.33,580.95
1367.pnml,96.42,19.77,10.34,606.36
1368.pnml,96.47,19.79,10.35,601.78
1369.pnml,96.52,19.80,10.36,614.46
136.pnml,27.95,1.98,1.04,59.16
1370.pnml,96.57,19.81,10.36,589.33
1371.pnml,96.62,19.83,10.37,615.11
1372.pnml,95.69,19.84,10.38,588.67
1373.pnml,97.64,19.85,10.38,607.19
1374.pnml,96.79,19.87,10.39,587.92
1375.pnml,96.84,19.88,10.40,589.50
1376.pnml,96.84,19.89,10.41,594.84
1377.pnml,97.92,19.91,10.41,635.03
1378.pnml,97.98,19.92,10.42,603.52
1379.pnml,97.92,19.93,10.43,608.13
137.pnml,27.98,2.00,1.05,63.46
1380.pnml,98.18,19.95,10.44,604.85
1381.pnml,98.10,19.96,10.44,584.72
1382.pnml,97.90,19.97,10.45,640.81
1383.pnml,98.18,19.99,10.46,607.71
1384.pnml,98.21,20.00,10.47,588.61
1385.pnml,98.02,20.01,10.47,591.06
1386.pnml,98.30,20.03,10.48,593.02
1387.pnml,98.29,20.04,10.49,628.60
1388.pnml,98.40,20.05,10.50,589.83
1389.pnml,98.57,20.07,10.50,603.84
138.pnml,28.14,2.01,1.06,60.88
1390.pnml,98.62,20.08,10.51,614.29
1391.pnml,98.66,20.09,10.52,619.29
1392.pnml,98.71,20.11,10.52,596.87
1393.pnml,98.64,20.12,10.53,623.73
1394.pnml,98.80,20.13,10.54,592.37
1395.pnml,98.79,20.15,10.55,622.62
1396.pnml,98.90,20.16,10.55,608.15
1397.pnml,98.94,20.17,10.56,599.05
1398.pnml,98.98,20.19,10.57,598.40
1399.pnml,98.91,20.21,10.58,634.02
139.pnml,28.08,2.02,1.06,56.87
13.pnml,20.48,0.21,0.11,7.07
1400.pnml,99.15,20.22,10.59,620.23
1401.pnml,99.22,20.23,10.60,621.06
1402.pnml,99.25,20.25,10.60,599.69
1403.pnml,99.35,20.26,10.61,623.36
