file_name,mem_usage_mb,time_ms
T1a_augmented_test_165.pnml,20.37,0.63
T1a_augmented_test_166.pnml,20.38,0.66
T1a_augmented_test_167.pnml,22.82,0.98
T1a_augmented_test_168.pnml,22.57,0.57
T1a_augmented_test_169.pnml,22.70,0.59
T1a_augmented_test_16.pnml,19.57,0.25
T1a_augmented_test_170.pnml,22.70,0.56
T1a_augmented_test_171.pnml,22.95,0.57
T1a_augmented_test_172.pnml,22.95,0.57
T1a_augmented_test_173.pnml,22.95,0.59
T1a_augmented_test_174.pnml,22.82,0.59
T1a_augmented_test_175.pnml,23.00,0.58
T1a_augmented_test_176.pnml,22.95,0.58
T1a_augmented_test_177.pnml,22.95,0.59
T1a_augmented_test_178.pnml,22.81,0.63
T1a_augmented_test_179.pnml,22.95,0.60
T1a_augmented_test_17.pnml,19.57,0.27
T1a_augmented_test_180.pnml,23.07,0.58
T1a_augmented_test_181.pnml,23.07,0.58
T1a_augmented_test_182.pnml,22.99,0.63
T1a_augmented_test_183.pnml,23.07,1.11
T1a_augmented_test_184.pnml,23.20,1.14
T1a_augmented_test_185.pnml,23.20,0.85
T1a_augmented_test_186.pnml,23.00,0.93
T1a_augmented_test_187.pnml,23.20,1.11
T1a_augmented_test_188.pnml,23.32,0.64
T1a_augmented_test_189.pnml,23.32,0.68
T1a_augmented_test_18.pnml,19.57,0.26
T1a_augmented_test_190.pnml,23.32,1.15
T1a_augmented_test_191.pnml,23.08,0.62
T1a_augmented_test_192.pnml,23.21,0.63
T1a_augmented_test_193.pnml,23.32,0.62
T1a_augmented_test_194.pnml,23.45,0.62
T1a_augmented_test_195.pnml,23.45,0.62
T1a_augmented_test_196.pnml,23.45,0.62
T1a_augmented_test_197.pnml,23.45,0.67
T1a_augmented_test_198.pnml,23.45,0.63
T1a_augmented_test_199.pnml,23.45,0.65
T1a_augmented_test_19.pnml,19.70,0.19
T1a_augmented_test_1.pnml,19.20,0.16
T1a_augmented_test_200.pnml,23.45,0.64
T1a_augmented_test_201.pnml,23.57,1.23
T1a_augmented_test_202.pnml,23.45,1.03
T1a_augmented_test_203.pnml,23.57,1.07
T1a_augmented_test_204.pnml,23.45,1.10
T1a_augmented_test_205.pnml,23.57,0.81
T1a_augmented_test_206.pnml,23.70,0.66
T1a_augmented_test_207.pnml,23.48,0.88
T1a_augmented_test_208.pnml,23.70,0.69
T1a_augmented_test_209.pnml,23.57,0.69
T1a_augmented_test_20.pnml,19.48,0.35
T1a_augmented_test_210.pnml,23.70,1.07
T1a_augmented_test_211.pnml,23.70,1.04
T1a_augmented_test_212.pnml,23.70,0.71
T1a_augmented_test_213.pnml,23.82,0.71
T1a_augmented_test_214.pnml,23.82,0.67
T1a_augmented_test_215.pnml,23.82,0.70
T1a_augmented_test_216.pnml,23.70,0.69
T1a_augmented_test_217.pnml,23.83,0.66
T1a_augmented_test_218.pnml,23.95,0.73
T1a_augmented_test_219.pnml,23.82,1.32
T1a_augmented_test_21.pnml,19.41,0.39
T1a_augmented_test_220.pnml,23.81,0.68
T1a_augmented_test_221.pnml,23.95,0.77
T1a_augmented_test_222.pnml,23.95,0.73
T1a_augmented_test_223.pnml,24.07,0.68
T1a_augmented_test_224.pnml,24.07,0.90
T1a_augmented_test_225.pnml,24.07,1.64
T1a_augmented_test_226.pnml,24.07,0.73
T1a_augmented_test_227.pnml,24.07,0.71
T1a_augmented_test_228.pnml,24.07,0.85
T1a_augmented_test_229.pnml,24.20,0.78
T1a_augmented_test_22.pnml,19.49,0.36
T1a_augmented_test_230.pnml,24.20,0.77
T1a_augmented_test_231.pnml,24.07,0.71
T1a_augmented_test_232.pnml,24.07,0.94
T1a_augmented_test_233.pnml,24.20,0.77
T1a_augmented_test_234.pnml,24.20,0.75
T1a_augmented_test_235.pnml,24.20,0.73
T1a_augmented_test_236.pnml,24.32,0.72
T1a_augmented_test_237.pnml,24.32,0.74
T1a_augmented_test_238.pnml,24.32,1.32
T1a_augmented_test_239.pnml,24.32,0.78
T1a_augmented_test_23.pnml,19.50,0.23
T1a_augmented_test_240.pnml,24.32,0.96
T1a_augmented_test_241.pnml,24.25,0.77
T1a_augmented_test_242.pnml,24.45,0.74
T1a_augmented_test_243.pnml,24.45,0.76
T1a_augmented_test_244.pnml,24.45,0.74
T1a_augmented_test_245.pnml,24.45,0.78
T1a_augmented_test_246.pnml,24.57,0.83
T1a_augmented_test_247.pnml,24.32,0.79
T1a_augmented_test_248.pnml,24.70,0.76
T1a_augmented_test_249.pnml,24.45,1.44
T1a_augmented_test_24.pnml,19.50,0.32
T1a_augmented_test_250.pnml,24.57,1.22
T1a_augmented_test_251.pnml,24.57,0.77
T1a_augmented_test_252.pnml,24.57,1.27
T1a_augmented_test_253.pnml,24.57,0.80
T1a_augmented_test_254.pnml,24.70,0.79
T1a_augmented_test_255.pnml,24.50,0.94
T1a_augmented_test_256.pnml,24.70,0.79
T1a_augmented_test_257.pnml,24.82,1.55
T1a_augmented_test_258.pnml,24.82,0.78
T1a_augmented_test_259.pnml,24.95,1.66
T1a_augmented_test_25.pnml,19.50,0.23
T1a_augmented_test_260.pnml,24.82,1.13
T1a_augmented_test_261.pnml,24.59,0.84
T1a_augmented_test_262.pnml,24.70,0.81
T1a_augmented_test_263.pnml,24.95,1.12
T1a_augmented_test_264.pnml,24.95,0.83
T1a_augmented_test_265.pnml,24.95,0.85
T1a_augmented_test_266.pnml,24.82,0.81
T1a_augmented_test_267.pnml,24.95,0.82
T1a_augmented_test_268.pnml,24.95,0.80
T1a_augmented_test_269.pnml,25.07,0.84
T1a_augmented_test_26.pnml,19.52,0.23
T1a_augmented_test_270.pnml,25.07,0.98
T1a_augmented_test_271.pnml,25.07,0.81
T1a_augmented_test_272.pnml,24.95,1.23
T1a_augmented_test_273.pnml,24.95,0.92
T1a_augmented_test_274.pnml,24.95,0.84
T1a_augmented_test_275.pnml,25.20,0.86
T1a_augmented_test_276.pnml,25.07,0.84
T1a_augmented_test_277.pnml,25.07,0.89
T1a_augmented_test_278.pnml,25.07,1.62
T1a_augmented_test_279.pnml,25.20,0.84
T1a_augmented_test_27.pnml,19.39,0.22
T1a_augmented_test_280.pnml,25.20,0.88
T1a_augmented_test_281.pnml,25.20,0.85
T1a_augmented_test_282.pnml,25.20,0.90
T1a_augmented_test_283.pnml,25.20,0.85
T1a_augmented_test_284.pnml,25.32,0.84
T1a_augmented_test_285.pnml,25.32,0.88
T1a_augmented_test_286.pnml,25.20,0.88
T1a_augmented_test_287.pnml,25.32,1.20
T1a_augmented_test_288.pnml,25.45,0.87
T1a_augmented_test_289.pnml,25.45,0.90
T1a_augmented_test_28.pnml,19.52,0.24
T1a_augmented_test_290.pnml,25.36,0.95
T1a_augmented_test_291.pnml,25.45,0.88
T1a_augmented_test_292.pnml,25.57,0.89
T1a_augmented_test_293.pnml,25.57,0.87
T1a_augmented_test_294.pnml,25.32,0.95
T1a_augmented_test_295.pnml,25.57,0.90
T1a_augmented_test_296.pnml,25.70,0.93
T1a_augmented_test_297.pnml,25.57,1.04
T1a_augmented_test_298.pnml,25.70,1.52
T1a_augmented_test_299.pnml,25.57,0.89
T1a_augmented_test_29.pnml,19.53,0.97
T1a_augmented_test_2.pnml,19.32,0.88
T1a_augmented_test_300.pnml,25.70,0.89
T1a_augmented_test_301.pnml,25.50,0.90
T1a_augmented_test_302.pnml,25.70,0.91
T1a_augmented_test_303.pnml,25.70,0.98
T1a_augmented_test_304.pnml,25.82,0.89
T1a_augmented_test_305.pnml,25.70,0.94
T1a_augmented_test_306.pnml,25.95,0.94
T1a_augmented_test_307.pnml,25.82,1.20
T1a_augmented_test_308.pnml,25.70,1.48
T1a_augmented_test_309.pnml,25.82,0.99
T1a_augmented_test_30.pnml,19.54,0.26
T1a_augmented_test_310.pnml,25.95,0.99
T1a_augmented_test_311.pnml,25.82,1.04
T1a_augmented_test_312.pnml,25.95,0.98
T1a_augmented_test_313.pnml,25.82,0.97
T1a_augmented_test_314.pnml,25.95,1.03
T1a_augmented_test_315.pnml,25.95,0.96
T1a_augmented_test_316.pnml,26.07,0.95
T1a_augmented_test_317.pnml,26.07,0.99
T1a_augmented_test_318.pnml,26.07,0.94
T1a_augmented_test_319.pnml,25.95,1.01
T1a_augmented_test_31.pnml,19.54,0.24
T1a_augmented_test_320.pnml,26.07,1.24
T1a_augmented_test_321.pnml,26.07,1.69
T1a_augmented_test_322.pnml,26.20,1.01
T1a_augmented_test_323.pnml,26.09,1.09
T1a_augmented_test_324.pnml,26.20,1.17
T1a_augmented_test_325.pnml,26.20,1.00
T1a_augmented_test_326.pnml,26.20,1.10
T1a_augmented_test_327.pnml,26.20,0.97
T1a_augmented_test_328.pnml,26.32,1.08
T1a_augmented_test_329.pnml,26.32,1.00
T1a_augmented_test_32.pnml,19.54,0.23
T1a_augmented_test_330.pnml,26.32,1.02
T1a_augmented_test_331.pnml,26.32,1.07
T1a_augmented_test_332.pnml,26.20,1.13
T1a_augmented_test_333.pnml,26.45,1.07
T1a_augmented_test_334.pnml,26.45,1.06
T1a_augmented_test_335.pnml,26.45,1.74
T1a_augmented_test_336.pnml,26.45,1.10
T1a_augmented_test_337.pnml,26.45,1.10
T1a_augmented_test_338.pnml,26.45,1.06
T1a_augmented_test_339.pnml,26.38,1.10
T1a_augmented_test_33.pnml,19.45,0.37
T1a_augmented_test_340.pnml,26.57,1.65
T1a_augmented_test_341.pnml,26.57,1.05
T1a_augmented_test_342.pnml,26.57,1.03
T1a_augmented_test_343.pnml,26.57,1.08
T1a_augmented_test_344.pnml,26.57,1.09
T1a_augmented_test_345.pnml,26.82,1.15
T1a_augmented_test_346.pnml,26.57,1.08
T1a_augmented_test_347.pnml,26.70,1.05
T1a_augmented_test_348.pnml,26.70,1.11
T1a_augmented_test_349.pnml,26.70,1.27
T1a_augmented_test_34.pnml,19.34,0.41
T1a_augmented_test_350.pnml,26.70,1.19
T1a_augmented_test_351.pnml,26.50,1.09
T1a_augmented_test_352.pnml,26.70,1.15
T1a_augmented_test_353.pnml,26.82,2.49
T1a_augmented_test_354.pnml,26.82,1.12
T1a_augmented_test_355.pnml,26.70,1.15
T1a_augmented_test_356.pnml,26.95,1.21
T1a_augmented_test_357.pnml,26.82,2.12
T1a_augmented_test_358.pnml,26.95,1.18
T1a_augmented_test_359.pnml,26.95,1.99
T1a_augmented_test_35.pnml,19.59,0.36
T1a_augmented_test_360.pnml,26.95,1.47
T1a_augmented_test_361.pnml,26.82,1.19
T1a_augmented_test_362.pnml,27.07,1.40
T1a_augmented_test_363.pnml,27.07,3.14
T1a_augmented_test_364.pnml,26.95,2.12
T1a_augmented_test_365.pnml,27.07,1.36
T1a_augmented_test_366.pnml,27.07,1.34
T1a_augmented_test_367.pnml,27.07,1.99
T1a_augmented_test_368.pnml,27.20,1.09
T1a_augmented_test_369.pnml,27.20,1.13
T1a_augmented_test_36.pnml,19.59,0.26
T1a_augmented_test_370.pnml,27.20,1.17
T1a_augmented_test_371.pnml,27.20,1.12
T1a_augmented_test_372.pnml,27.07,2.15
T1a_augmented_test_373.pnml,27.25,1.38
T1a_augmented_test_374.pnml,27.32,1.85
T1a_augmented_test_375.pnml,27.11,1.14
T1a_augmented_test_376.pnml,27.32,1.12
T1a_augmented_test_377.pnml,27.20,2.40
T1a_augmented_test_378.pnml,27.32,1.15
T1a_augmented_test_379.pnml,27.32,1.15
T1a_augmented_test_37.pnml,19.59,0.29
T1a_augmented_test_380.pnml,27.45,1.16
T1a_augmented_test_381.pnml,27.45,1.84
T1a_augmented_test_382.pnml,27.32,1.34
T1a_augmented_test_383.pnml,27.38,1.15
T1a_augmented_test_384.pnml,27.32,1.17
T1a_augmented_test_385.pnml,27.57,2.24
T1a_augmented_test_386.pnml,27.45,1.89
T1a_augmented_test_387.pnml,27.45,1.24
T1a_augmented_test_388.pnml,27.57,1.18
T1a_augmented_test_389.pnml,27.45,2.17
T1a_augmented_test_38.pnml,19.60,0.47
T1a_augmented_test_390.pnml,27.45,1.42
T1a_augmented_test_391.pnml,27.70,2.72
T1a_augmented_test_392.pnml,27.70,1.14
T1a_augmented_test_393.pnml,27.57,1.86
T1a_augmented_test_394.pnml,27.70,2.40
T1a_augmented_test_395.pnml,27.70,1.37
T1a_augmented_test_396.pnml,27.70,1.26
T1a_augmented_test_397.pnml,27.82,1.68
T1a_augmented_test_398.pnml,27.62,2.40
T1a_augmented_test_399.pnml,27.70,1.25
T1a_augmented_test_39.pnml,19.60,0.27
T1a_augmented_test_3.pnml,19.33,0.19
T1a_augmented_test_400.pnml,27.82,1.39
T1a_augmented_test_401.pnml,27.80,1.60
T1a_augmented_test_402.pnml,27.82,1.28
T1a_augmented_test_403.pnml,27.95,3.46
T1a_augmented_test_404.pnml,27.82,1.20
T1a_augmented_test_405.pnml,27.95,1.60
T1a_augmented_test_406.pnml,27.82,1.31
T1a_augmented_test_407.pnml,27.95,1.75
T1a_augmented_test_408.pnml,28.07,1.81
T1a_augmented_test_409.pnml,27.82,1.47
T1a_augmented_test_40.pnml,19.61,0.29
T1a_augmented_test_410.pnml,27.95,2.15
T1a_augmented_test_411.pnml,28.07,1.22
T1a_augmented_test_412.pnml,28.07,2.84
T1a_augmented_test_413.pnml,27.95,1.28
T1a_augmented_test_414.pnml,28.20,2.32
T1a_augmented_test_415.pnml,28.19,1.74
T1a_augmented_test_416.pnml,28.20,1.59
T1a_augmented_test_417.pnml,28.20,1.45
T1a_augmented_test_418.pnml,28.20,1.56
T1a_augmented_test_419.pnml,28.20,1.33
T1a_augmented_test_41.pnml,19.48,0.37
T1a_augmented_test_420.pnml,28.32,2.33
T1a_augmented_test_421.pnml,28.32,1.24
T1a_augmented_test_422.pnml,28.20,3.02
T1a_augmented_test_423.pnml,28.32,1.40
T1a_augmented_test_424.pnml,28.32,1.29
T1a_augmented_test_425.pnml,28.32,3.23
T1a_augmented_test_426.pnml,28.32,1.37
T1a_augmented_test_427.pnml,28.45,1.27
T1a_augmented_test_428.pnml,28.12,2.14
T1a_augmented_test_429.pnml,28.45,2.67
T1a_augmented_test_42.pnml,19.61,0.43
T1a_augmented_test_430.pnml,28.45,1.82
T1a_augmented_test_431.pnml,28.57,2.94
T1a_augmented_test_432.pnml,28.57,1.32
T1a_augmented_test_433.pnml,28.57,1.71
T1a_augmented_test_434.pnml,28.57,1.28
T1a_augmented_test_435.pnml,28.47,1.34
T1a_augmented_test_436.pnml,28.57,1.25
T1a_augmented_test_437.pnml,28.70,1.77
T1a_augmented_test_438.pnml,28.58,1.71
T1a_augmented_test_439.pnml,28.70,1.30
T1a_augmented_test_43.pnml,19.62,0.28
T1a_augmented_test_440.pnml,28.70,1.31
T1a_augmented_test_441.pnml,28.70,1.59
T1a_augmented_test_442.pnml,28.57,1.62
T1a_augmented_test_443.pnml,28.95,1.34
T1a_augmented_test_444.pnml,28.70,1.36
T1a_augmented_test_445.pnml,28.82,2.46
T1a_augmented_test_446.pnml,28.70,1.48
T1a_augmented_test_447.pnml,28.95,1.40
T1a_augmented_test_448.pnml,28.70,2.00
T1a_augmented_test_449.pnml,28.95,1.28
T1a_augmented_test_44.pnml,19.62,0.50
T1a_augmented_test_450.pnml,28.82,1.36
T1a_augmented_test_451.pnml,28.82,2.54
T1a_augmented_test_452.pnml,28.95,3.14
T1a_augmented_test_453.pnml,28.95,2.70
T1a_augmented_test_454.pnml,28.95,1.71
T1a_augmented_test_455.pnml,29.07,3.17
T1a_augmented_test_456.pnml,28.95,1.32
T1a_augmented_test_457.pnml,28.95,1.46
T1a_augmented_test_458.pnml,29.07,1.48
T1a_augmented_test_459.pnml,28.95,1.36
T1a_augmented_test_45.pnml,19.49,0.31
T1a_augmented_test_460.pnml,28.96,3.51
T1a_augmented_test_461.pnml,29.07,1.53
T1a_augmented_test_462.pnml,29.07,1.41
T1a_augmented_test_463.pnml,29.20,1.38
T1a_augmented_test_464.pnml,29.20,1.55
T1a_augmented_test_465.pnml,29.20,3.40
T1a_augmented_test_466.pnml,29.32,1.35
T1a_augmented_test_467.pnml,29.32,1.35
T1a_augmented_test_468.pnml,29.32,1.33
T1a_augmented_test_469.pnml,29.20,1.44
T1a_augmented_test_46.pnml,19.64,0.31
T1a_augmented_test_470.pnml,29.20,1.35
T1a_augmented_test_471.pnml,29.32,1.41
T1a_augmented_test_472.pnml,29.45,1.40
T1a_augmented_test_473.pnml,29.45,2.04
T1a_augmented_test_474.pnml,29.45,1.45
T1a_augmented_test_475.pnml,29.45,1.44
T1a_augmented_test_476.pnml,29.32,1.47
T1a_augmented_test_477.pnml,29.45,1.47
T1a_augmented_test_478.pnml,29.58,1.42
T1a_augmented_test_479.pnml,29.45,1.42
T1a_augmented_test_47.pnml,19.64,0.28
T1a_augmented_test_480.pnml,29.57,1.46
T1a_augmented_test_481.pnml,29.57,1.55
T1a_augmented_test_482.pnml,29.57,1.42
T1a_augmented_test_483.pnml,29.57,1.63
T1a_augmented_test_484.pnml,29.70,1.43
T1a_augmented_test_485.pnml,29.57,1.70
T1a_augmented_test_486.pnml,29.57,1.51
T1a_augmented_test_487.pnml,29.70,1.56
T1a_augmented_test_488.pnml,29.69,1.47
T1a_augmented_test_489.pnml,29.70,1.55
T1a_augmented_test_48.pnml,19.64,0.45
T1a_augmented_test_490.pnml,29.70,2.16
T1a_augmented_test_491.pnml,29.82,1.61
T1a_augmented_test_492.pnml,29.73,1.42
T1a_augmented_test_493.pnml,29.70,1.44
T1a_augmented_test_494.pnml,29.60,1.45
T1a_augmented_test_495.pnml,29.95,1.40
T1a_augmented_test_496.pnml,29.82,1.62
T1a_augmented_test_497.pnml,29.95,1.44
T1a_augmented_test_498.pnml,29.95,1.42
T1a_augmented_test_499.pnml,29.95,1.45
T1a_augmented_test_49.pnml,19.65,0.29
T1a_augmented_test_4.pnml,19.32,0.17
T1a_augmented_test_500.pnml,29.95,1.77
T1a_augmented_test_501.pnml,29.95,1.55
T1a_augmented_test_502.pnml,29.88,1.44
T1a_augmented_test_503.pnml,30.07,1.46
T1a_augmented_test_504.pnml,29.95,1.46
T1a_augmented_test_505.pnml,29.95,1.46
T1a_augmented_test_506.pnml,30.07,1.49
T1a_augmented_test_507.pnml,30.20,1.51
T1a_augmented_test_508.pnml,30.20,1.48
T1a_augmented_test_509.pnml,30.07,1.45
T1a_augmented_test_50.pnml,19.53,0.27
T1a_augmented_test_510.pnml,30.20,1.53
T1a_augmented_test_511.pnml,30.20,1.78
T1a_augmented_test_512.pnml,30.32,1.53
T1a_augmented_test_513.pnml,30.32,1.76
T1a_augmented_test_514.pnml,30.07,1.50
T1a_augmented_test_515.pnml,30.07,1.53
T1a_augmented_test_516.pnml,30.20,1.50
T1a_augmented_test_517.pnml,30.20,1.54
T1a_augmented_test_518.pnml,30.07,1.45
T1a_augmented_test_519.pnml,30.20,2.18
T1a_augmented_test_51.pnml,19.66,0.57
T1a_augmented_test_520.pnml,30.45,2.58
T1a_augmented_test_521.pnml,30.45,1.55
T1a_augmented_test_522.pnml,30.45,1.73
T1a_augmented_test_523.pnml,30.32,1.56
T1a_augmented_test_524.pnml,30.57,1.56
T1a_augmented_test_525.pnml,30.57,1.54
T1a_augmented_test_526.pnml,30.57,3.20
T1a_augmented_test_527.pnml,30.57,1.69
T1a_augmented_test_528.pnml,30.57,1.59
T1a_augmented_test_529.pnml,30.43,1.60
T1a_augmented_test_52.pnml,19.66,0.62
T1a_augmented_test_530.pnml,30.70,1.66
T1a_augmented_test_531.pnml,30.70,1.52
T1a_augmented_test_532.pnml,30.70,2.24
T1a_augmented_test_533.pnml,30.57,2.32
T1a_augmented_test_534.pnml,30.57,1.68
T1a_augmented_test_535.pnml,30.70,1.55
T1a_augmented_test_536.pnml,30.82,1.70
T1a_augmented_test_537.pnml,30.82,1.92
T1a_augmented_test_538.pnml,30.82,1.62
T1a_augmented_test_539.pnml,30.82,1.58
T1a_augmented_test_53.pnml,19.67,0.53
T1a_augmented_test_540.pnml,30.70,1.65
T1a_augmented_test_541.pnml,30.82,1.70
T1a_augmented_test_542.pnml,30.95,1.60
T1a_augmented_test_543.pnml,30.82,1.68
T1a_augmented_test_544.pnml,30.95,1.84
T1a_augmented_test_545.pnml,30.95,1.59
T1a_augmented_test_546.pnml,30.82,1.62
T1a_augmented_test_547.pnml,31.07,1.76
T1a_augmented_test_548.pnml,31.07,1.98
T1a_augmented_test_549.pnml,31.07,1.88
T1a_augmented_test_54.pnml,19.55,0.30
T1a_augmented_test_550.pnml,31.07,1.60
T1a_augmented_test_551.pnml,31.07,1.64
T1a_augmented_test_552.pnml,31.07,3.09
T1a_augmented_test_553.pnml,31.07,1.66
T1a_augmented_test_554.pnml,31.07,1.61
T1a_augmented_test_555.pnml,31.07,1.73
T1a_augmented_test_556.pnml,31.20,4.22
T1a_augmented_test_557.pnml,31.20,1.58
T1a_augmented_test_558.pnml,31.20,1.64
T1a_augmented_test_559.pnml,31.32,1.66
T1a_augmented_test_55.pnml,19.68,0.59
T1a_augmented_test_560.pnml,31.20,2.02
T1a_augmented_test_561.pnml,31.32,1.63
T1a_augmented_test_562.pnml,31.32,3.64
T1a_augmented_test_563.pnml,31.32,2.24
T1a_augmented_test_564.pnml,31.32,2.87
T1a_augmented_test_565.pnml,31.32,1.61
T1a_augmented_test_566.pnml,31.32,1.87
T1a_augmented_test_567.pnml,31.45,1.71
T1a_augmented_test_568.pnml,31.32,1.68
T1a_augmented_test_569.pnml,31.45,2.95
T1a_augmented_test_56.pnml,19.68,0.31
T1a_augmented_test_570.pnml,31.57,1.69
T1a_augmented_test_571.pnml,31.45,1.67
T1a_augmented_test_572.pnml,31.45,1.82
T1a_augmented_test_573.pnml,31.57,1.73
T1a_augmented_test_574.pnml,31.57,1.85
T1a_augmented_test_575.pnml,31.57,1.85
T1a_augmented_test_576.pnml,31.70,1.74
T1a_augmented_test_577.pnml,31.82,2.13
T1a_augmented_test_578.pnml,31.70,1.84
T1a_augmented_test_579.pnml,31.70,1.66
T1a_augmented_test_57.pnml,19.69,0.29
T1a_augmented_test_580.pnml,31.57,1.79
T1a_augmented_test_581.pnml,31.70,2.01
T1a_augmented_test_582.pnml,31.70,1.77
T1a_augmented_test_583.pnml,31.82,1.91
T1a_augmented_test_584.pnml,31.82,1.72
T1a_augmented_test_585.pnml,31.62,3.07
T1a_augmented_test_586.pnml,31.82,1.79
T1a_augmented_test_587.pnml,31.82,1.87
T1a_augmented_test_588.pnml,31.82,1.90
T1a_augmented_test_589.pnml,31.95,1.85
T1a_augmented_test_58.pnml,19.57,0.33
T1a_augmented_test_590.pnml,31.95,1.82
T1a_augmented_test_591.pnml,31.93,1.85
T1a_augmented_test_592.pnml,31.95,2.52
T1a_augmented_test_593.pnml,32.00,1.87
T1a_augmented_test_594.pnml,32.07,3.77
T1a_augmented_test_595.pnml,31.82,1.83
T1a_augmented_test_596.pnml,31.94,1.84
T1a_augmented_test_597.pnml,32.07,1.77
T1a_augmented_test_598.pnml,31.95,1.77
T1a_augmented_test_599.pnml,32.20,2.22
T1a_augmented_test_59.pnml,19.57,0.63
T1a_augmented_test_5.pnml,19.32,0.16
T1a_augmented_test_600.pnml,32.07,3.01
T1a_augmented_test_601.pnml,32.20,1.79
T1a_augmented_test_602.pnml,32.20,1.80
T1a_augmented_test_603.pnml,32.07,1.86
T1a_augmented_test_604.pnml,32.20,2.16
T1a_augmented_test_605.pnml,32.09,1.82
T1a_augmented_test_606.pnml,32.32,1.86
T1a_augmented_test_607.pnml,32.32,3.20
T1a_augmented_test_608.pnml,32.25,1.83
T1a_augmented_test_609.pnml,32.20,1.85
T1a_augmented_test_60.pnml,19.71,0.30
T1a_augmented_test_610.pnml,32.32,3.39
T1a_augmented_test_611.pnml,32.45,1.86
T1a_augmented_test_612.pnml,32.45,2.01
T1a_augmented_test_613.pnml,32.45,1.97
T1a_augmented_test_614.pnml,32.32,2.99
T1a_augmented_test_615.pnml,32.45,3.22
T1a_augmented_test_616.pnml,32.45,3.03
T1a_augmented_test_617.pnml,32.57,3.91
T1a_augmented_test_618.pnml,32.45,2.24
T1a_augmented_test_619.pnml,32.57,1.84
T1a_augmented_test_61.pnml,19.70,0.31
T1a_augmented_test_620.pnml,32.57,1.89
T1a_augmented_test_621.pnml,32.57,2.09
T1a_augmented_test_622.pnml,32.57,1.84
