file_name,mem_usage_mb,time_ms
T1a_augmented_1.pnml,,
T1a_augmented_2.pnml,,
T1a_augmented_3.pnml,,
T1a_augmented_4.pnml,,
T1a_augmented_5.pnml,,
T1a_augmented_6.pnml,,
T1a_augmented_7.pnml,,
