file_name,mem_usage_mb,time_ms
bpic12,19.43,0.90
bpic13cp,19.32,0.23
bpic13inc,19.20,0.25
bpic14f,19.57,0.57
bpic151f,19.67,2.20
bpic152f,19.79,5.65
bpic153f,19.76,3.65
bpic154f,19.55,3.08
bpic155f,19.58,2.38
bpic17,19.43,0.95
rtfmp,19.20,0.40
sepsis,19.57,0.62

