file_name,mem_usage_mb,time_ms
10000.pnml,678.50,8817.03
117.pnml,26.30,3.48
1389.pnml,53.34,185.02
16.pnml,24.80,0.93
193.pnml,26.27,6.32
2275.pnml,84.95,482.49
26.pnml,25.53,0.92
316.pnml,28.53,13.42
3727.pnml,164.08,1265.25
43.pnml,24.70,1.28
517.pnml,31.62,31.07
6105.pnml,380.97,3291.27
71.pnml,25.14,2.14
8.pnml,24.62,0.67
848.pnml,38.33,71.78
