file_name,mem_usage_mb,time_ms
425,28.31,22.55
426,28.44,23.38
427,28.31,25.95
428,28.43,23.45
429,28.31,21.92
430,28.31,24.57
431,28.19,22.25
432,28.43,22.87
433,28.56,23.82
434,28.43,23.97
435,28.44,23.70
436,28.56,24.11
437,28.56,23.05
438,28.43,26.30
439,28.68,26.70
440,28.56,22.63
441,28.56,24.06
442,28.68,25.10
443,28.56,23.20
444,28.81,24.67
445,28.81,26.67
446,28.81,25.16
447,28.80,22.97
448,28.69,25.21
449,28.93,26.80
450,28.93,24.22
451,28.81,23.55
452,28.93,24.53
453,28.81,28.25
454,28.81,24.18
455,28.94,26.63
456,28.93,23.65
457,29.06,25.17
458,28.93,23.43
459,29.05,26.44
460,29.19,25.28
461,29.06,28.43
462,29.18,25.06
463,28.94,26.75
464,29.18,25.20
465,29.19,26.78
466,29.31,27.90
467,29.31,26.74
468,29.31,25.01
469,29.19,26.15
470,29.19,24.38
471,29.31,25.48
472,29.19,24.91
473,29.31,25.61
474,29.43,25.79
475,29.43,27.10
476,29.44,26.08
477,29.43,24.64
478,29.56,26.18
479,29.44,26.73
480,29.43,25.29
481,29.43,25.24
482,29.55,25.55
483,29.56,25.30
484,29.68,27.37
485,29.56,27.22
486,29.56,25.41
487,29.68,25.35
488,29.69,28.30
489,29.81,25.52
490,29.68,27.45
491,29.68,29.04
492,29.81,25.59
493,29.69,26.41
494,29.80,25.56
495,29.70,26.86
496,29.94,26.53
497,29.93,26.29
498,29.94,25.57
499,29.94,26.89
500,29.81,26.93
501,30.06,28.17
502,30.06,27.54
503,30.06,26.80
504,30.06,27.88
505,30.06,26.01
506,30.06,26.22
507,30.19,25.23
508,30.19,27.74
509,30.06,26.44
510,30.18,26.43
511,30.06,28.91
512,30.18,26.52
513,30.31,26.16
514,30.31,27.13
515,30.19,27.07
516,30.19,26.46
517,30.31,30.52
518,30.44,29.39
519,30.44,30.34
520,30.43,26.88
521,30.44,26.14
522,30.44,29.87
523,30.31,29.79
524,30.56,28.78
525,30.43,28.20
526,30.44,26.79
527,30.56,27.08
528,30.56,28.07
529,30.56,31.00
530,30.55,29.12
531,30.50,27.16
532,30.56,26.96
533,30.56,26.77
534,30.68,28.86
535,30.68,29.84
536,30.68,28.64
537,30.81,28.42
538,30.68,30.46
539,30.81,29.48
540,30.69,28.92
541,30.80,29.67
542,30.75,30.84
543,30.81,27.98
544,30.93,27.89
545,30.93,30.97
546,30.80,29.34
547,30.93,28.58
548,31.06,30.64
549,31.06,29.40
550,31.06,27.49
551,31.06,27.84
552,31.06,31.14
553,31.19,29.10
554,31.18,31.05
555,31.18,29.31
556,31.18,30.92
557,31.06,29.81
558,31.06,31.33
559,31.12,30.34
560,31.19,31.91
561,31.31,29.31
562,31.31,31.73
563,31.31,29.27
564,31.19,31.55
565,31.43,29.19
566,31.44,41.37
567,31.44,32.08
568,31.44,29.41
569,31.31,30.74
570,31.56,28.99
571,31.56,32.32
572,31.44,29.23
573,31.56,31.55
574,31.56,30.16
575,31.43,30.78
576,31.56,32.20
577,31.56,32.48
578,31.69,28.83
579,31.56,32.36
580,31.68,30.51
581,31.55,30.95
582,31.80,31.61
583,31.81,32.52
584,31.81,32.49
585,31.68,30.04
586,31.81,31.15
587,31.68,31.67
588,31.93,32.68
589,31.81,33.11
590,31.80,31.50
591,31.94,32.04
592,31.94,31.89
593,32.06,31.98
594,31.93,32.98
595,32.06,34.54
596,32.06,32.76
597,31.94,32.76
598,31.93,33.08
599,32.18,33.55
600,32.06,32.36
601,31.93,29.97
602,32.18,32.40
603,32.18,33.03
604,32.06,32.55
605,32.19,33.93
606,32.31,34.08
607,32.12,32.14
608,32.31,33.52
609,32.31,31.89
610,32.31,32.87
611,32.31,33.53
612,32.44,32.88
613,32.43,33.93
614,32.31,43.41
615,32.44,34.04
616,32.31,33.68
617,32.56,31.34
618,32.55,33.70
619,32.36,33.03
620,32.44,34.76
621,32.50,33.79
622,32.44,33.01
623,32.69,34.95
624,32.69,35.96
625,32.68,34.74
626,32.56,34.56
627,32.56,34.87
628,32.68,35.27
629,32.56,33.34
630,32.69,33.19
631,32.69,34.27
632,32.81,34.87
633,32.81,37.43
634,32.93,36.60
635,32.93,35.48
636,32.94,37.35
637,32.93,36.75
638,32.81,35.87
639,32.81,35.65
640,32.80,35.27
641,33.06,36.21
642,33.06,37.46
643,33.06,36.25
644,32.93,36.55
645,33.06,35.25
646,33.06,34.50
647,33.06,35.62
648,33.19,34.49
649,33.06,34.48
650,33.05,33.59
651,33.18,35.21
652,33.10,35.53
653,33.19,34.43
654,33.18,36.51
655,33.19,35.48
656,33.31,36.43
657,33.06,35.23
658,33.31,36.69
659,33.31,36.13
660,33.31,35.55
661,33.43,36.50
662,33.44,34.87
663,33.43,37.62
664,33.56,36.88
665,33.56,36.35
666,33.44,35.63
667,33.56,35.27
668,33.43,44.12
669,33.44,36.98
670,33.44,35.91
671,33.69,35.76
672,33.69,36.68
673,33.44,35.20
674,33.68,39.57
675,33.81,36.63
676,33.81,35.23
677,33.81,34.94
678,33.81,38.90
679,33.81,36.64
680,33.94,34.87
681,33.93,35.39
682,33.81,39.65
683,33.69,35.47
684,33.81,36.05
685,33.94,35.64
686,33.94,36.00
687,33.93,39.68
688,34.06,37.30
689,33.94,38.94
690,33.94,37.39
691,34.19,36.27
692,34.06,37.69
693,34.06,38.69
694,34.19,37.66
695,34.19,37.45
696,34.18,39.15
697,34.19,37.67
698,34.19,37.53
699,34.31,39.24
700,34.31,38.39
701,34.31,35.74
702,34.19,39.67
703,34.31,36.66
704,34.43,38.27
705,34.43,36.54
706,34.44,38.72
707,34.31,38.29
708,34.31,39.60
709,34.43,37.89
710,34.55,38.99
711,34.31,37.65
712,34.43,40.45
713,34.44,41.67
714,34.36,39.50
715,34.69,39.10
716,34.68,36.71
717,34.56,39.63
718,34.69,38.04
719,34.69,37.83
720,34.81,39.72
721,34.68,39.24
722,34.68,39.08
723,34.68,40.78
724,34.69,36.50
725,34.61,40.42
726,34.81,40.90
727,34.81,37.51
728,34.81,39.85
729,34.93,39.24
730,34.81,42.25
731,34.94,41.86
732,34.87,41.25
733,35.06,35.93
734,35.06,41.29
735,34.94,38.49
736,35.19,40.85
737,35.18,39.32
738,35.06,40.97
739,35.19,40.15
740,35.06,41.81
741,34.93,41.54
742,35.18,37.50
743,35.30,41.21
744,35.31,40.84
745,35.18,42.24
746,35.31,40.98
747,35.31,41.35
748,35.19,41.54
749,35.43,41.78
750,35.31,40.24
751,35.31,42.47
752,35.43,42.79
753,35.31,43.18
754,35.31,42.46
755,35.44,40.65
756,35.56,39.64
757,35.56,41.53
758,35.56,46.64
759,35.50,37.75
760,35.56,41.33
761,35.56,40.80
762,35.56,42.60
763,35.69,41.13
764,35.50,41.05
765,35.69,40.98
766,35.68,41.78
767,35.69,43.36
768,35.43,41.67
769,35.81,42.84
770,35.81,43.17
771,35.69,41.81
772,35.80,43.29
773,35.94,43.40
774,35.81,41.85
775,35.93,42.67
776,35.93,42.73
777,35.81,38.06
778,35.93,45.59
779,36.06,40.37
780,35.93,41.90
781,36.06,41.95
782,35.93,41.65
783,35.94,41.95
784,36.18,42.78
785,35.98,41.26
786,36.19,42.69
787,36.18,43.33
788,36.18,43.18
789,36.19,43.48
790,36.31,42.39
791,36.19,41.73
792,36.18,43.39
793,36.31,42.61
794,36.31,42.38
795,36.31,40.99
796,36.44,43.42
797,36.06,40.89
798,36.19,41.80
799,36.43,42.17
800,36.43,53.62
801,36.43,41.64
802,36.56,43.47
803,36.36,41.39
804,36.56,44.83
805,36.56,43.03
806,36.56,42.77
807,36.56,43.17
808,36.56,44.58
809,36.68,41.96
810,36.69,44.88
811,36.56,43.96
812,36.56,42.37
813,36.81,43.20
814,36.81,43.85
815,36.69,41.79
816,36.81,43.88
817,36.80,44.14
818,36.81,41.77
819,36.93,41.22
820,36.93,43.10
821,36.94,44.74
822,36.81,43.81
823,36.93,44.90
824,36.81,42.55
825,36.93,41.71
826,36.93,45.23
827,36.93,44.91
828,36.82,46.73
829,36.94,44.48
830,37.19,50.96
831,37.06,45.31
832,37.06,47.21
833,37.19,44.82
834,37.06,45.41
835,37.18,45.11
836,37.19,44.62
837,37.18,45.60
838,37.19,46.47
839,37.11,45.60
840,37.18,48.80
841,37.19,44.65
842,37.31,45.52
843,37.43,46.37
844,37.31,44.55
845,37.43,43.79
846,37.31,44.48
847,37.43,44.43
848,37.32,42.22
849,37.56,45.45
850,37.31,44.11
851,37.56,46.08
852,37.56,45.19
853,37.56,45.81
854,37.44,47.66
855,37.69,45.14
856,37.56,47.17
857,37.69,48.82
858,37.69,44.40
859,37.81,48.35
860,37.81,51.07
861,37.69,45.57
862,37.69,49.32
863,37.81,46.20
864,37.81,45.59
865,37.81,47.33
866,37.74,46.36
867,37.81,45.59
868,37.94,46.08
869,37.93,45.59
870,37.93,47.95
871,38.00,45.02
872,37.93,49.72
873,38.06,47.20
874,38.06,48.53
875,38.06,51.15
876,37.94,47.79
877,38.19,46.49
878,38.18,49.91
879,38.19,45.18
880,38.06,48.12
881,38.06,44.42
882,38.31,49.14
883,38.31,48.13
884,38.30,48.03
885,38.31,56.55
886,38.31,45.24
887,38.31,49.33
888,38.44,45.84
889,38.31,46.61
890,38.44,49.42
891,38.44,49.79
892,38.44,47.25
893,38.44,48.61
894,38.56,50.67
895,38.44,50.51
896,38.43,50.49
897,38.56,49.40
898,38.44,50.45
899,38.56,50.77
900,38.68,46.49
901,38.68,49.22
902,38.56,50.23
903,38.56,50.75
904,38.62,50.17
905,38.68,51.87
906,38.69,49.32
907,38.68,49.58
908,38.81,48.25
909,38.80,55.58
910,38.80,49.02
911,38.69,45.75
912,38.81,49.69
913,38.69,50.10
914,38.94,49.62
915,38.81,48.47
916,38.94,50.73
917,39.06,49.40
918,38.93,49.80
919,39.06,51.10
920,39.06,50.00
921,39.06,47.24
922,39.07,51.91
923,39.18,51.26
924,39.19,50.19
925,39.18,50.40
926,39.18,49.94
927,39.19,50.51
928,39.19,50.23
929,39.31,48.41
930,39.31,51.76
931,39.12,51.60
932,39.19,48.50
933,39.31,49.43
934,39.43,49.22
935,39.31,50.45
936,39.31,49.19
937,39.19,51.64
938,39.31,56.55
939,39.43,46.68
940,39.43,50.37
941,39.43,50.21
942,39.56,49.52
943,39.55,50.28
944,39.56,49.22
945,39.56,49.05
946,39.56,50.92
947,39.69,50.29
948,39.44,48.63
949,39.68,49.06
950,39.69,50.97
951,39.56,52.46
952,39.81,53.39
953,39.68,52.29
954,39.68,55.45
955,39.81,49.88
956,39.62,56.32
957,39.81,52.46
958,39.62,48.87
959,39.68,50.61
960,39.93,52.86
961,39.81,57.06
962,39.94,56.52
963,40.06,50.83
964,39.93,49.49
965,40.06,53.54
966,40.06,51.77
967,40.06,49.53
968,40.19,52.71
969,40.18,50.79
970,40.06,53.38
971,39.95,54.26
972,40.18,51.01
973,40.06,52.92
974,40.31,51.26
975,40.19,51.32
976,40.19,53.09
