file_name,mem_usage_mb,time_ms
T1a_augmented_test_3.pnml,19.32,0.22
T1a_augmented_test_400.pnml,28.32,362.09
T1a_augmented_test_401.pnml,28.32,363.08
T1a_augmented_test_402.pnml,28.32,358.81
T1a_augmented_test_403.pnml,28.32,365.17
T1a_augmented_test_404.pnml,28.20,365.27
T1a_augmented_test_405.pnml,28.45,392.97
T1a_augmented_test_406.pnml,28.45,351.53
T1a_augmented_test_407.pnml,28.45,375.95
T1a_augmented_test_408.pnml,28.32,375.20
T1a_augmented_test_409.pnml,28.45,382.37
T1a_augmented_test_40.pnml,19.48,4.24
T1a_augmented_test_410.pnml,28.45,387.97
T1a_augmented_test_411.pnml,28.45,372.67
T1a_augmented_test_412.pnml,28.45,382.70
T1a_augmented_test_413.pnml,28.45,389.55
T1a_augmented_test_414.pnml,28.57,376.41
T1a_augmented_test_415.pnml,28.70,389.66
T1a_augmented_test_416.pnml,28.70,421.78
T1a_augmented_test_417.pnml,28.70,423.38
T1a_augmented_test_418.pnml,28.70,423.96
T1a_augmented_test_419.pnml,28.70,419.92
T1a_augmented_test_41.pnml,19.28,4.13
T1a_augmented_test_420.pnml,28.57,409.98
T1a_augmented_test_421.pnml,28.82,434.82
T1a_augmented_test_422.pnml,28.70,424.40
T1a_augmented_test_423.pnml,28.58,430.48
T1a_augmented_test_424.pnml,28.70,426.83
T1a_augmented_test_425.pnml,28.70,421.29
T1a_augmented_test_426.pnml,28.58,439.12
T1a_augmented_test_427.pnml,28.95,416.58
T1a_augmented_test_428.pnml,28.95,426.64
T1a_augmented_test_429.pnml,28.82,441.49
T1a_augmented_test_42.pnml,19.61,4.62
T1a_augmented_test_430.pnml,28.82,417.21
T1a_augmented_test_431.pnml,28.70,420.43
T1a_augmented_test_432.pnml,29.07,424.84
T1a_augmented_test_433.pnml,28.95,460.57
T1a_augmented_test_434.pnml,28.71,442.60
T1a_augmented_test_435.pnml,28.99,417.37
T1a_augmented_test_436.pnml,29.07,414.48
T1a_augmented_test_437.pnml,29.07,426.82
T1a_augmented_test_438.pnml,28.98,435.02
T1a_augmented_test_439.pnml,29.20,492.88
T1a_augmented_test_43.pnml,19.62,4.40
T1a_augmented_test_440.pnml,29.07,426.79
T1a_augmented_test_441.pnml,29.20,464.60
T1a_augmented_test_442.pnml,29.20,461.26
T1a_augmented_test_443.pnml,29.19,457.27
T1a_augmented_test_444.pnml,29.06,467.18
T1a_augmented_test_445.pnml,29.32,470.96
T1a_augmented_test_446.pnml,29.20,479.33
T1a_augmented_test_447.pnml,29.19,469.21
T1a_augmented_test_448.pnml,29.45,466.59
T1a_augmented_test_449.pnml,29.45,469.52
T1a_augmented_test_44.pnml,19.62,4.79
T1a_augmented_test_450.pnml,29.45,487.26
T1a_augmented_test_451.pnml,29.38,475.03
T1a_augmented_test_452.pnml,29.45,477.64
T1a_augmented_test_453.pnml,29.45,490.01
T1a_augmented_test_454.pnml,29.32,523.63
T1a_augmented_test_455.pnml,29.44,479.21
T1a_augmented_test_456.pnml,29.57,472.66
T1a_augmented_test_457.pnml,29.57,465.57
T1a_augmented_test_458.pnml,29.45,470.68
T1a_augmented_test_459.pnml,29.70,466.09
T1a_augmented_test_45.pnml,19.62,5.36
T1a_augmented_test_460.pnml,29.70,483.69
T1a_augmented_test_461.pnml,29.70,492.55
T1a_augmented_test_462.pnml,29.70,471.88
T1a_augmented_test_463.pnml,29.70,482.79
T1a_augmented_test_464.pnml,29.57,489.70
T1a_augmented_test_465.pnml,29.57,490.67
T1a_augmented_test_466.pnml,29.82,495.67
T1a_augmented_test_467.pnml,29.69,487.75
T1a_augmented_test_468.pnml,29.82,480.86
T1a_augmented_test_469.pnml,29.82,502.18
T1a_augmented_test_46.pnml,19.50,5.55
T1a_augmented_test_470.pnml,29.82,598.41
T1a_augmented_test_471.pnml,29.82,483.71
T1a_augmented_test_472.pnml,29.95,511.45
T1a_augmented_test_473.pnml,29.95,552.14
T1a_augmented_test_474.pnml,29.71,548.46
T1a_augmented_test_475.pnml,29.82,582.44
T1a_augmented_test_476.pnml,30.06,512.30
T1a_augmented_test_477.pnml,30.07,548.15
T1a_augmented_test_478.pnml,29.95,559.25
T1a_augmented_test_479.pnml,29.95,551.69
T1a_augmented_test_47.pnml,19.63,5.41
T1a_augmented_test_480.pnml,30.07,571.89
T1a_augmented_test_481.pnml,30.07,555.54
T1a_augmented_test_482.pnml,30.07,562.43
T1a_augmented_test_483.pnml,30.07,592.90
T1a_augmented_test_484.pnml,30.20,551.97
T1a_augmented_test_485.pnml,30.07,576.00
T1a_augmented_test_486.pnml,30.07,550.34
T1a_augmented_test_487.pnml,30.32,608.08
T1a_augmented_test_488.pnml,30.12,576.69
T1a_augmented_test_489.pnml,30.32,558.21
T1a_augmented_test_48.pnml,19.51,5.95
T1a_augmented_test_490.pnml,30.32,612.56
T1a_augmented_test_491.pnml,30.32,577.22
T1a_augmented_test_492.pnml,30.32,606.17
T1a_augmented_test_493.pnml,30.45,589.39
T1a_augmented_test_494.pnml,30.45,593.78
T1a_augmented_test_495.pnml,30.32,592.41
T1a_augmented_test_496.pnml,30.45,591.22
T1a_augmented_test_497.pnml,30.32,586.55
T1a_augmented_test_498.pnml,30.45,559.43
T1a_augmented_test_499.pnml,30.45,556.11
T1a_augmented_test_49.pnml,19.52,7.43
T1a_augmented_test_4.pnml,19.32,0.29
T1a_augmented_test_500.pnml,30.45,558.82
T1a_augmented_test_501.pnml,30.57,564.79
T1a_augmented_test_502.pnml,30.57,565.82
T1a_augmented_test_503.pnml,30.45,567.01
T1a_augmented_test_504.pnml,30.70,593.71
T1a_augmented_test_505.pnml,30.55,569.59
T1a_augmented_test_506.pnml,30.70,570.87
T1a_augmented_test_507.pnml,30.70,566.62
T1a_augmented_test_508.pnml,30.70,570.79
T1a_augmented_test_509.pnml,30.82,587.95
T1a_augmented_test_50.pnml,19.64,6.26
T1a_augmented_test_510.pnml,30.95,589.91
T1a_augmented_test_511.pnml,30.82,589.96
T1a_augmented_test_512.pnml,30.70,585.25
T1a_augmented_test_513.pnml,30.82,603.22
T1a_augmented_test_514.pnml,30.82,621.62
T1a_augmented_test_515.pnml,30.82,618.29
T1a_augmented_test_516.pnml,30.88,599.40
T1a_augmented_test_517.pnml,30.82,605.65
T1a_augmented_test_518.pnml,30.95,615.87
T1a_augmented_test_519.pnml,30.95,618.06
T1a_augmented_test_51.pnml,19.64,6.41
T1a_augmented_test_520.pnml,31.07,618.46
T1a_augmented_test_521.pnml,31.07,615.14
T1a_augmented_test_522.pnml,31.07,617.65
T1a_augmented_test_523.pnml,30.83,624.40
T1a_augmented_test_524.pnml,31.07,635.71
T1a_augmented_test_525.pnml,31.07,620.42
T1a_augmented_test_526.pnml,31.07,620.64
T1a_augmented_test_527.pnml,31.20,622.29
T1a_augmented_test_528.pnml,31.07,626.48
T1a_augmented_test_529.pnml,31.07,636.75
T1a_augmented_test_52.pnml,19.66,6.57
T1a_augmented_test_530.pnml,31.07,638.18
T1a_augmented_test_531.pnml,31.20,634.50
T1a_augmented_test_532.pnml,31.32,862.21
T1a_augmented_test_533.pnml,31.32,632.48
T1a_augmented_test_534.pnml,31.32,674.47
T1a_augmented_test_535.pnml,31.32,655.36
T1a_augmented_test_536.pnml,31.32,664.03
T1a_augmented_test_537.pnml,31.45,652.13
T1a_augmented_test_538.pnml,31.32,664.28
T1a_augmented_test_539.pnml,31.45,656.83
T1a_augmented_test_53.pnml,19.66,8.39
T1a_augmented_test_540.pnml,31.32,645.46
T1a_augmented_test_541.pnml,31.45,802.10
T1a_augmented_test_542.pnml,31.45,705.21
T1a_augmented_test_543.pnml,31.45,696.11
T1a_augmented_test_544.pnml,31.45,712.71
T1a_augmented_test_545.pnml,31.57,723.81
T1a_augmented_test_546.pnml,31.45,707.37
T1a_augmented_test_547.pnml,31.57,774.89
T1a_augmented_test_548.pnml,31.69,705.45
T1a_augmented_test_549.pnml,31.45,700.17
T1a_augmented_test_54.pnml,19.67,8.44
T1a_augmented_test_550.pnml,31.70,706.37
T1a_augmented_test_551.pnml,31.69,717.40
T1a_augmented_test_552.pnml,31.57,753.21
T1a_augmented_test_553.pnml,31.57,732.18
T1a_augmented_test_554.pnml,31.82,749.44
T1a_augmented_test_555.pnml,31.70,725.03
T1a_augmented_test_556.pnml,31.70,758.86
T1a_augmented_test_557.pnml,31.82,717.13
T1a_augmented_test_558.pnml,31.82,698.22
T1a_augmented_test_559.pnml,31.82,728.61
T1a_augmented_test_55.pnml,19.68,10.70
T1a_augmented_test_560.pnml,31.95,708.80
T1a_augmented_test_561.pnml,31.82,698.64
T1a_augmented_test_562.pnml,31.95,708.24
T1a_augmented_test_563.pnml,31.95,716.15
T1a_augmented_test_564.pnml,31.95,711.74
T1a_augmented_test_565.pnml,31.95,746.37
T1a_augmented_test_566.pnml,32.07,746.36
T1a_augmented_test_567.pnml,32.07,733.40
T1a_augmented_test_568.pnml,31.95,717.25
T1a_augmented_test_569.pnml,32.07,714.65
T1a_augmented_test_56.pnml,19.55,9.90
T1a_augmented_test_570.pnml,32.20,741.91
T1a_augmented_test_571.pnml,32.07,733.05
T1a_augmented_test_572.pnml,32.07,742.49
T1a_augmented_test_573.pnml,32.07,759.09
T1a_augmented_test_574.pnml,32.20,740.44
T1a_augmented_test_575.pnml,32.20,734.38
T1a_augmented_test_576.pnml,32.20,749.60
T1a_augmented_test_577.pnml,32.09,762.85
T1a_augmented_test_578.pnml,32.32,748.19
T1a_augmented_test_579.pnml,31.99,826.40
T1a_augmented_test_57.pnml,19.69,9.42
T1a_augmented_test_580.pnml,32.32,814.90
T1a_augmented_test_581.pnml,32.45,824.82
T1a_augmented_test_582.pnml,32.33,856.29
T1a_augmented_test_583.pnml,32.45,846.57
T1a_augmented_test_584.pnml,32.45,831.92
T1a_augmented_test_585.pnml,32.45,825.37
T1a_augmented_test_586.pnml,32.57,815.14
T1a_augmented_test_587.pnml,32.57,822.45
T1a_augmented_test_588.pnml,32.57,835.88
T1a_augmented_test_589.pnml,32.45,816.81
T1a_augmented_test_58.pnml,19.67,9.64
T1a_augmented_test_590.pnml,32.57,821.00
T1a_augmented_test_591.pnml,32.57,808.71
T1a_augmented_test_592.pnml,32.70,806.06
T1a_augmented_test_593.pnml,32.70,837.74
T1a_augmented_test_594.pnml,32.70,867.49
T1a_augmented_test_595.pnml,32.70,883.15
T1a_augmented_test_596.pnml,32.70,820.21
T1a_augmented_test_597.pnml,32.69,822.33
T1a_augmented_test_598.pnml,32.82,831.37
T1a_augmented_test_599.pnml,32.82,841.73
T1a_augmented_test_59.pnml,19.57,11.19
T1a_augmented_test_5.pnml,19.20,0.28
T1a_augmented_test_600.pnml,32.82,869.10
T1a_augmented_test_601.pnml,32.82,841.29
T1a_augmented_test_602.pnml,32.82,854.22
T1a_augmented_test_603.pnml,32.95,863.52
T1a_augmented_test_604.pnml,32.95,883.68
T1a_augmented_test_605.pnml,32.95,890.86
T1a_augmented_test_606.pnml,32.95,1140.80
T1a_augmented_test_607.pnml,32.95,878.86
T1a_augmented_test_608.pnml,33.07,874.77
T1a_augmented_test_609.pnml,32.82,894.77
T1a_augmented_test_60.pnml,19.70,15.84
T1a_augmented_test_610.pnml,32.95,884.18
T1a_augmented_test_611.pnml,32.95,1025.45
T1a_augmented_test_612.pnml,33.07,908.10
T1a_augmented_test_613.pnml,32.95,910.90
T1a_augmented_test_614.pnml,33.07,896.21
T1a_augmented_test_615.pnml,33.20,947.78
T1a_augmented_test_616.pnml,32.95,885.07
T1a_augmented_test_617.pnml,33.20,1009.88
T1a_augmented_test_618.pnml,33.20,917.78
T1a_augmented_test_619.pnml,33.19,900.91
T1a_augmented_test_61.pnml,19.70,12.48
T1a_augmented_test_620.pnml,33.07,902.48
T1a_augmented_test_621.pnml,33.20,916.87
