file_name,mem_usage_mb,peak_mem_mb,avg_mem_overall_mb,time_ms
6316.pnml,88.80,57.29,29.46,999.41
6317.pnml,88.80,57.30,29.47,1017.63
6318.pnml,88.47,57.30,29.47,1028.23
6319.pnml,88.81,57.31,29.48,1016.68
631.pnml,23.48,1.35,0.75,32.45
6320.pnml,88.80,57.32,29.48,971.62
6321.pnml,88.81,57.33,29.49,1023.95
6322.pnml,88.79,57.33,29.49,991.92
6323.pnml,88.80,57.34,29.49,1002.55
6324.pnml,88.91,57.35,29.50,1027.62
6325.pnml,88.95,57.39,29.52,1046.82
6326.pnml,88.93,57.40,29.53,1032.92
6327.pnml,88.88,57.41,29.53,989.51
6328.pnml,88.96,57.42,29.53,1034.88
6329.pnml,88.96,57.43,29.54,982.22
632.pnml,23.48,1.36,0.76,30.26
6330.pnml,88.72,57.44,29.54,1004.55
6331.pnml,89.09,57.58,29.61,952.05
6332.pnml,89.22,57.59,29.62,973.36
6333.pnml,88.99,57.60,29.62,957.62
6334.pnml,89.10,57.61,29.63,986.52
6335.pnml,89.23,57.62,29.64,1092.34
6336.pnml,89.11,57.63,29.64,989.25
6337.pnml,89.12,57.63,29.64,953.07
6338.pnml,89.18,57.64,29.65,919.90
6339.pnml,89.24,57.65,29.65,1007.79
633.pnml,23.48,1.36,0.76,29.56
6340.pnml,89.12,57.66,29.66,987.40
6341.pnml,89.25,57.67,29.66,973.58
6342.pnml,89.10,57.68,29.67,975.75
6343.pnml,89.26,57.69,29.67,985.39
6344.pnml,89.13,57.70,29.68,929.56
6345.pnml,89.27,57.71,29.68,1233.62
6346.pnml,89.39,57.72,29.69,990.79
6347.pnml,89.28,57.73,29.69,960.16
6348.pnml,89.28,57.74,29.70,944.84
6349.pnml,89.37,57.75,29.70,973.94
634.pnml,23.48,1.36,0.76,29.07
6350.pnml,89.38,57.76,29.71,939.61
6351.pnml,89.29,57.77,29.71,980.81
6352.pnml,89.29,57.78,29.72,954.72
6353.pnml,89.41,57.79,29.73,917.54
6354.pnml,89.43,57.80,29.73,1002.49
6355.pnml,89.42,57.80,29.73,973.81
6356.pnml,89.56,57.94,29.80,977.82
6357.pnml,89.55,57.95,29.80,927.40
6358.pnml,89.50,57.96,29.81,962.28
6359.pnml,89.43,58.00,29.83,974.98
635.pnml,23.48,1.36,0.76,29.51
6360.pnml,89.55,58.00,29.83,966.96
6361.pnml,89.56,58.01,29.83,996.85
6362.pnml,89.62,58.02,29.84,942.77
6363.pnml,89.57,58.03,29.84,972.26
6364.pnml,89.58,58.04,29.85,965.42
6365.pnml,89.71,58.05,29.86,965.66
6366.pnml,89.71,58.06,29.86,981.49
6367.pnml,89.55,58.07,29.87,918.67
6368.pnml,89.71,58.08,29.87,916.52
6369.pnml,89.71,58.09,29.88,1014.16
636.pnml,23.61,1.38,0.77,30.04
6370.pnml,89.71,58.10,29.88,982.00
6371.pnml,89.47,58.11,29.89,968.62
6372.pnml,89.72,58.12,29.89,985.74
6373.pnml,89.73,58.13,29.90,966.38
6374.pnml,89.98,58.27,29.97,968.78
6375.pnml,89.86,58.27,29.97,990.62
6376.pnml,89.91,58.28,29.97,917.12
6377.pnml,89.96,58.29,29.98,932.40
6378.pnml,89.87,58.30,29.99,983.29
6379.pnml,90.05,58.30,29.99,955.81
637.pnml,23.61,1.38,0.77,28.88
6380.pnml,90.00,58.31,29.99,987.00
6381.pnml,90.13,58.32,30.00,980.35
6382.pnml,90.01,58.34,30.00,972.03
6383.pnml,90.02,58.35,30.01,952.29
6384.pnml,89.95,58.36,30.01,984.37
6385.pnml,90.00,58.40,30.03,1002.51
6386.pnml,90.03,58.41,30.04,971.35
6387.pnml,90.03,58.42,30.05,999.89
6388.pnml,90.03,58.42,30.05,978.26
6389.pnml,90.04,58.43,30.05,961.92
638.pnml,23.61,1.38,0.77,29.30
6390.pnml,89.87,58.44,30.06,979.27
6391.pnml,90.04,58.45,30.06,948.70
6392.pnml,90.05,58.45,30.06,967.31
6393.pnml,90.05,58.46,30.07,966.45
6394.pnml,90.05,58.47,30.07,982.88
6395.pnml,90.16,58.48,30.08,971.71
6396.pnml,90.18,58.49,30.08,1006.33
6397.pnml,90.19,58.50,30.09,1014.41
6398.pnml,90.07,58.50,30.09,1014.86
6399.pnml,90.08,58.51,30.09,991.53
639.pnml,23.61,1.38,0.77,30.41
63.pnml,20.10,0.12,0.06,2.99
6400.pnml,90.20,58.52,30.10,985.85
6401.pnml,90.08,58.53,30.10,992.40
6402.pnml,90.06,58.54,30.11,1012.92
6403.pnml,90.34,58.68,30.18,984.74
6404.pnml,90.34,58.72,30.20,978.77
6405.pnml,90.34,58.73,30.21,1056.58
6406.pnml,90.34,58.74,30.21,975.24
6407.pnml,90.45,58.75,30.22,966.85
6408.pnml,90.26,58.77,30.22,929.34
6409.pnml,90.48,58.78,30.23,1032.06
640.pnml,23.61,1.38,0.77,36.54
6410.pnml,90.25,58.79,30.23,1068.43
6411.pnml,90.38,58.80,30.24,1123.79
6412.pnml,90.37,58.81,30.25,1075.18
6413.pnml,90.38,58.82,30.25,1046.45
6414.pnml,90.14,58.83,30.26,1145.68
6415.pnml,90.38,58.83,30.26,1012.86
6416.pnml,90.51,58.84,30.26,932.36
6417.pnml,90.51,58.84,30.26,925.96
6418.pnml,90.51,58.85,30.27,996.19
6419.pnml,90.51,58.86,30.27,998.61
641.pnml,23.61,1.39,0.77,33.71
6420.pnml,90.52,58.86,30.27,1004.35
6421.pnml,90.52,58.87,30.28,1096.94
6422.pnml,90.54,58.88,30.28,1016.08
6423.pnml,90.47,58.89,30.29,1019.29
6424.pnml,90.54,58.90,30.29,1012.94
6425.pnml,90.54,58.91,30.30,991.19
6426.pnml,90.80,59.05,30.37,1000.16
6427.pnml,90.80,59.06,30.37,1008.27
6428.pnml,90.80,59.07,30.38,999.11
6429.pnml,90.80,59.08,30.39,982.95
642.pnml,23.48,1.39,0.77,30.03
6430.pnml,90.78,59.09,30.39,965.22
6431.pnml,90.81,59.13,30.41,1036.05
6432.pnml,90.82,59.15,30.42,1008.65
6433.pnml,90.82,59.16,30.42,996.12
6434.pnml,90.70,59.16,30.42,983.57
6435.pnml,90.83,59.16,30.42,980.65
6436.pnml,90.83,59.17,30.43,998.13
6437.pnml,90.84,59.18,30.43,1000.05
6438.pnml,90.70,59.18,30.43,990.34
6439.pnml,90.84,59.18,30.44,971.16
643.pnml,23.61,1.39,0.77,31.10
6440.pnml,90.97,59.19,30.44,975.03
6441.pnml,90.98,59.20,30.45,1006.97
6442.pnml,90.98,59.21,30.45,982.42
6443.pnml,91.11,59.35,30.52,990.51
6444.pnml,90.99,59.39,30.54,992.06
6445.pnml,91.09,59.41,30.55,1005.64
6446.pnml,91.12,59.41,30.55,1005.02
6447.pnml,91.12,59.42,30.56,1009.66
6448.pnml,91.12,59.43,30.56,975.12
6449.pnml,91.12,59.43,30.56,965.34
644.pnml,23.61,1.39,0.78,32.05
6450.pnml,91.13,59.44,30.57,971.28
6451.pnml,91.13,59.45,30.57,983.51
6452.pnml,91.23,59.46,30.58,944.53
6453.pnml,91.27,59.47,30.58,996.61
6454.pnml,91.27,59.48,30.59,961.75
6455.pnml,91.28,59.48,30.59,997.46
6456.pnml,91.28,59.49,30.60,945.76
6457.pnml,91.26,59.50,30.60,975.19
6458.pnml,91.29,59.51,30.60,992.03
6459.pnml,91.29,59.52,30.61,991.81
645.pnml,23.73,1.39,0.78,30.27
6460.pnml,91.17,59.53,30.62,977.59
6461.pnml,91.30,59.54,30.62,983.36
6462.pnml,91.30,59.55,30.63,1005.33
6463.pnml,91.30,59.56,30.63,1016.89
6464.pnml,91.30,59.58,30.64,1008.15
6465.pnml,91.31,59.59,30.64,969.07
6466.pnml,91.33,59.59,30.65,1035.69
6467.pnml,91.20,59.60,30.65,996.87
6468.pnml,91.58,59.75,30.73,985.83
