file_name,mem_usage_mb,peak_mem_mb,avg_mem_overall_mb,time_ms
522.pnml,22.00,0.59,0.34,23.22
523.pnml,21.99,0.59,0.34,23.57
524.pnml,21.78,0.59,0.34,22.72
525.pnml,22.12,0.59,0.34,25.15
526.pnml,21.80,0.59,0.34,23.19
527.pnml,21.86,0.59,0.34,23.69
528.pnml,21.91,0.59,0.34,22.89
529.pnml,21.75,0.60,0.34,23.59
52.pnml,19.39,0.09,0.04,2.81
530.pnml,21.85,0.60,0.34,24.59
531.pnml,21.82,0.60,0.34,23.28
532.pnml,21.95,0.60,0.34,23.43
533.pnml,22.01,0.60,0.34,23.02
534.pnml,22.09,0.60,0.34,23.86
535.pnml,22.02,0.60,0.34,23.55
536.pnml,22.02,0.60,0.34,22.68
537.pnml,22.06,0.60,0.34,23.04
538.pnml,22.10,0.60,0.34,24.36
539.pnml,21.71,0.60,0.35,25.29
53.pnml,19.36,0.09,0.04,2.78
540.pnml,21.97,0.60,0.35,27.30
541.pnml,21.63,0.60,0.35,24.17
542.pnml,22.20,0.61,0.35,24.07
543.pnml,21.98,0.61,0.35,24.99
544.pnml,22.13,0.61,0.35,24.45
545.pnml,22.11,0.61,0.35,24.44
546.pnml,22.27,0.61,0.35,24.39
547.pnml,22.04,0.61,0.35,24.32
548.pnml,22.12,0.61,0.35,23.87
549.pnml,22.12,0.61,0.35,23.82
54.pnml,19.33,0.10,0.05,2.89
550.pnml,22.08,0.61,0.35,24.49
551.pnml,22.04,0.61,0.35,23.91
552.pnml,22.16,0.61,0.35,23.98
553.pnml,21.98,0.62,0.35,26.97
554.pnml,21.88,0.62,0.35,25.06
555.pnml,21.96,0.62,0.36,30.70
556.pnml,22.25,0.62,0.36,28.61
557.pnml,22.05,0.62,0.36,25.34
558.pnml,21.98,0.62,0.36,26.83
559.pnml,22.06,0.62,0.36,25.88
55.pnml,19.36,0.10,0.05,3.02
560.pnml,21.77,0.62,0.36,26.27
561.pnml,21.91,0.62,0.36,30.82
562.pnml,22.09,0.62,0.36,26.33
563.pnml,21.83,0.62,0.36,26.87
564.pnml,22.21,0.62,0.36,26.44
565.pnml,22.30,0.63,0.36,24.98
566.pnml,22.28,0.63,0.36,26.58
567.pnml,21.98,0.63,0.36,26.23
568.pnml,22.36,0.63,0.36,27.05
569.pnml,22.24,0.63,0.36,29.59
56.pnml,19.48,0.10,0.05,3.13
570.pnml,22.26,0.63,0.36,27.07
571.pnml,22.04,0.63,0.37,39.41
572.pnml,21.64,0.63,0.37,26.78
573.pnml,22.18,0.63,0.37,25.36
574.pnml,22.16,0.63,0.37,25.70
575.pnml,22.50,0.63,0.37,25.32
576.pnml,22.56,0.63,0.37,25.99
577.pnml,22.49,0.63,0.37,25.55
578.pnml,22.34,0.64,0.37,26.51
579.pnml,22.41,0.64,0.37,26.08
57.pnml,19.29,0.10,0.05,3.11
580.pnml,22.32,0.64,0.37,27.22
581.pnml,22.41,0.64,0.37,26.22
582.pnml,21.62,0.64,0.37,28.42
583.pnml,22.50,0.64,0.37,29.77
584.pnml,22.38,0.64,0.37,25.79
585.pnml,22.46,0.64,0.37,28.86
586.pnml,22.23,0.64,0.37,25.89
587.pnml,22.54,0.64,0.37,26.05
588.pnml,22.53,0.64,0.38,25.95
589.pnml,22.38,0.65,0.38,26.36
58.pnml,19.27,0.10,0.05,2.97
590.pnml,22.40,0.65,0.38,25.94
591.pnml,22.14,0.65,0.38,25.97
592.pnml,22.37,0.65,0.38,26.25
593.pnml,22.45,0.65,0.38,27.99
594.pnml,22.68,0.65,0.38,25.85
595.pnml,22.52,0.65,0.38,26.33
596.pnml,22.64,0.65,0.38,26.84
597.pnml,22.29,0.65,0.38,27.56
598.pnml,22.44,0.65,0.38,26.00
599.pnml,22.31,0.65,0.38,39.10
59.pnml,19.27,0.10,0.05,4.83
5.pnml,19.09,0.05,0.01,1.36
600.pnml,22.34,0.65,0.38,34.70
601.pnml,22.63,0.65,0.38,35.79
602.pnml,22.50,0.66,0.38,38.23
603.pnml,22.61,0.66,0.38,27.76
604.pnml,22.39,0.66,0.39,26.88
605.pnml,22.55,0.66,0.39,26.85
606.pnml,22.66,0.66,0.39,26.68
607.pnml,22.73,0.66,0.39,27.72
608.pnml,22.59,0.66,0.39,27.95
609.pnml,22.59,0.66,0.39,27.41
60.pnml,19.64,0.10,0.05,3.20
610.pnml,22.55,0.66,0.39,27.73
611.pnml,22.64,0.66,0.39,28.42
612.pnml,22.70,0.66,0.39,27.77
613.pnml,22.75,0.67,0.39,27.76
614.pnml,22.64,0.67,0.39,27.11
615.pnml,22.75,0.67,0.39,27.63
616.pnml,22.67,0.67,0.39,26.87
617.pnml,22.77,0.67,0.39,28.72
618.pnml,22.59,0.67,0.39,28.21
619.pnml,22.52,0.67,0.40,27.41
61.pnml,19.71,0.10,0.05,3.28
620.pnml,22.66,0.67,0.40,35.43
621.pnml,22.70,0.67,0.40,36.04
622.pnml,22.65,0.67,0.40,36.71
623.pnml,22.30,0.68,0.40,34.62
624.pnml,22.61,0.68,0.40,32.65
625.pnml,22.40,0.68,0.40,27.74
626.pnml,22.59,0.68,0.40,27.63
627.pnml,22.74,0.68,0.40,29.42
628.pnml,22.65,0.68,0.40,29.81
629.pnml,22.62,0.68,0.40,28.02
62.pnml,19.50,0.10,0.05,3.27
630.pnml,22.50,0.68,0.40,30.82
631.pnml,22.67,0.68,0.40,30.02
632.pnml,22.47,0.68,0.40,28.21
633.pnml,22.20,0.68,0.40,27.06
634.pnml,22.86,0.68,0.40,27.77
635.pnml,22.75,0.69,0.40,29.53
636.pnml,22.48,0.69,0.41,26.99
637.pnml,22.52,0.69,0.41,28.33
