file_name,mem_usage_mb,peak_mem_mb,avg_mem_overall_mb,time_ms
662.pnml,23.34,0.70,0.42,36.20
663.pnml,23.46,0.70,0.42,34.51
664.pnml,23.41,0.70,0.42,38.12
665.pnml,23.55,0.70,0.42,35.06
666.pnml,23.49,0.70,0.42,36.37
667.pnml,23.34,0.70,0.42,35.49
668.pnml,23.04,0.71,0.42,35.40
669.pnml,23.29,0.71,0.42,38.25
66.pnml,20.05,0.10,0.05,3.90
670.pnml,23.24,0.71,0.42,34.53
671.pnml,23.45,0.71,0.43,35.14
672.pnml,23.13,0.71,0.43,42.29
673.pnml,23.42,0.71,0.43,35.76
674.pnml,23.30,0.71,0.43,35.32
675.pnml,23.30,0.71,0.43,35.71
676.pnml,23.33,0.71,0.43,35.51
677.pnml,23.30,0.71,0.43,36.22
678.pnml,23.41,0.71,0.43,36.30
679.pnml,23.25,0.73,0.43,35.61
67.pnml,19.77,0.10,0.05,4.30
680.pnml,23.49,0.73,0.43,35.96
681.pnml,23.37,0.73,0.43,39.54
682.pnml,23.51,0.73,0.43,35.92
683.pnml,23.46,0.73,0.43,38.51
684.pnml,23.05,0.73,0.43,42.31
685.pnml,23.16,0.73,0.43,38.85
686.pnml,22.80,0.73,0.43,38.02
687.pnml,23.41,0.73,0.43,37.19
688.pnml,23.41,0.74,0.44,36.95
689.pnml,23.47,0.74,0.44,37.31
68.pnml,20.11,0.10,0.05,4.00
690.pnml,23.55,0.74,0.44,35.84
691.pnml,23.61,0.74,0.44,35.26
692.pnml,23.34,0.74,0.44,40.91
693.pnml,23.40,0.74,0.44,35.82
694.pnml,23.42,0.74,0.44,36.86
695.pnml,23.27,0.74,0.44,37.32
696.pnml,23.53,0.74,0.44,36.74
697.pnml,23.59,0.74,0.44,37.85
698.pnml,23.53,0.74,0.44,36.93
699.pnml,23.38,0.75,0.44,36.96
69.pnml,19.78,0.10,0.05,4.06
6.pnml,19.48,0.05,0.01,1.57
700.pnml,23.49,0.75,0.44,35.94
701.pnml,23.52,0.75,0.44,40.97
702.pnml,23.55,0.75,0.44,36.83
703.pnml,23.60,0.75,0.45,38.69
704.pnml,23.48,0.75,0.45,36.93
705.pnml,23.57,0.75,0.45,39.45
706.pnml,23.31,0.75,0.45,37.24
707.pnml,23.09,0.75,0.45,44.93
708.pnml,23.50,0.75,0.45,36.77
709.pnml,23.58,0.75,0.45,38.48
70.pnml,19.84,0.11,0.05,4.19
710.pnml,23.56,0.75,0.45,41.02
711.pnml,23.70,0.75,0.45,37.29
712.pnml,23.46,0.76,0.45,38.81
713.pnml,23.60,0.76,0.45,39.77
714.pnml,23.44,0.76,0.45,44.21
715.pnml,23.53,0.76,0.45,38.24
716.pnml,23.70,0.76,0.45,39.20
717.pnml,23.46,0.76,0.45,39.53
718.pnml,23.41,0.76,0.45,39.62
719.pnml,23.59,0.76,0.45,42.53
71.pnml,19.95,0.11,0.05,4.17
720.pnml,23.55,0.76,0.46,37.20
721.pnml,23.41,0.76,0.46,37.91
722.pnml,23.53,0.76,0.46,39.93
723.pnml,23.29,0.76,0.46,40.00
724.pnml,23.38,0.77,0.46,38.68
725.pnml,23.56,0.77,0.46,39.26
726.pnml,23.71,0.77,0.46,38.82
727.pnml,23.66,0.77,0.46,39.59
728.pnml,23.59,0.77,0.46,44.04
729.pnml,23.81,0.77,0.46,39.92
72.pnml,20.00,0.11,0.05,4.17
730.pnml,23.68,0.77,0.46,38.27
731.pnml,23.70,0.77,0.46,38.03
732.pnml,23.46,0.77,0.46,39.60
733.pnml,23.43,0.77,0.46,41.40
734.pnml,23.68,0.77,0.46,39.06
735.pnml,23.47,0.77,0.46,40.81
736.pnml,23.42,0.77,0.47,42.16
737.pnml,23.72,0.78,0.47,40.90
738.pnml,23.73,0.78,0.47,43.66
739.pnml,23.68,0.78,0.47,43.95
73.pnml,19.75,0.11,0.06,4.16
740.pnml,23.84,0.78,0.47,38.30
741.pnml,23.61,0.78,0.47,42.43
742.pnml,23.66,0.78,0.47,41.60
743.pnml,23.43,0.78,0.47,39.85
744.pnml,23.52,0.78,0.47,39.57
745.pnml,23.44,0.78,0.47,39.68
746.pnml,23.45,0.78,0.47,39.62
747.pnml,23.55,0.78,0.47,40.91
748.pnml,23.72,0.78,0.47,40.11
749.pnml,23.84,0.79,0.47,40.00
74.pnml,19.82,0.11,0.06,4.38
750.pnml,23.89,0.79,0.47,38.88
751.pnml,23.21,0.79,0.47,40.42
752.pnml,23.60,0.79,0.47,39.36
753.pnml,23.44,0.79,0.48,41.06
754.pnml,23.58,0.79,0.48,40.94
755.pnml,23.63,0.79,0.48,40.06
756.pnml,23.62,0.79,0.48,40.81
757.pnml,23.56,0.79,0.48,40.81
758.pnml,23.80,0.79,0.48,41.38
759.pnml,23.12,0.79,0.48,41.71
75.pnml,19.88,0.11,0.06,4.40
760.pnml,23.96,0.80,0.48,40.60
761.pnml,23.86,0.80,0.48,39.38
762.pnml,23.95,0.80,0.48,40.01
763.pnml,23.60,0.80,0.48,43.23
764.pnml,23.51,0.80,0.48,41.13
765.pnml,23.95,0.80,0.48,42.28
766.pnml,23.85,0.80,0.48,41.31
767.pnml,23.99,0.80,0.48,42.00
768.pnml,23.82,0.80,0.49,40.52
769.pnml,23.59,0.80,0.49,41.60
76.pnml,19.95,0.11,0.06,5.08
770.pnml,23.50,0.80,0.49,40.95
771.pnml,23.91,0.82,0.49,40.83
772.pnml,23.55,0.82,0.49,41.87
773.pnml,23.57,0.82,0.49,42.04
774.pnml,23.93,0.82,0.49,42.65
775.pnml,23.72,0.83,0.49,41.65
776.pnml,23.51,0.83,0.49,41.81
777.pnml,23.73,0.83,0.49,44.02
778.pnml,23.86,0.83,0.49,42.97
779.pnml,23.95,0.83,0.49,41.96
77.pnml,20.05,0.11,0.06,4.48
780.pnml,23.82,0.83,0.49,42.90
781.pnml,23.97,0.83,0.49,41.26
782.pnml,24.16,0.83,0.49,44.12
783.pnml,23.76,0.83,0.49,41.81
784.pnml,24.06,0.83,0.49,43.44
785.pnml,23.85,0.83,0.50,42.90
786.pnml,24.16,0.83,0.50,44.38
787.pnml,23.61,0.83,0.50,42.58
788.pnml,23.73,0.84,0.50,42.98
789.pnml,23.73,0.84,0.50,42.17
78.pnml,20.12,0.11,0.06,4.88
790.pnml,24.16,0.84,0.50,43.48
791.pnml,23.94,0.84,0.50,41.45
792.pnml,24.08,0.84,0.50,42.59
793.pnml,24.15,0.84,0.50,43.03
794.pnml,23.96,0.84,0.50,46.87
795.pnml,23.90,0.84,0.50,42.38
796.pnml,24.07,0.84,0.50,44.97
797.pnml,24.06,0.84,0.50,46.04
798.pnml,23.92,0.84,0.50,53.86
799.pnml,23.91,0.85,0.50,46.86
79.pnml,19.82,0.11,0.06,5.59
7.pnml,19.24,0.05,0.01,1.66
800.pnml,24.09,0.85,0.51,43.80
801.pnml,23.97,0.85,0.51,42.01
802.pnml,24.14,0.85,0.51,42.74
803.pnml,24.24,0.85,0.51,42.83
804.pnml,24.04,0.85,0.51,42.63
805.pnml,24.08,0.85,0.51,42.33
806.pnml,24.00,0.85,0.51,44.35
807.pnml,23.98,0.85,0.51,46.07
808.pnml,24.04,0.85,0.51,49.78
809.pnml,24.16,0.85,0.51,42.59
80.pnml,20.12,0.11,0.06,4.65
810.pnml,23.93,0.85,0.51,42.54
811.pnml,24.05,0.86,0.51,45.49
812.pnml,24.08,0.86,0.51,44.35
813.pnml,24.04,0.86,0.51,43.72
814.pnml,23.78,0.86,0.51,45.86
815.pnml,23.45,0.86,0.51,44.20
816.pnml,24.06,0.86,0.51,46.46
817.pnml,23.88,0.86,0.52,44.82
818.pnml,23.82,0.86,0.52,46.04
819.pnml,24.12,0.86,0.52,47.00
81.pnml,19.88,0.11,0.06,4.80
820.pnml,23.80,0.86,0.52,44.39
821.pnml,24.14,0.86,0.52,43.38
822.pnml,24.17,0.86,0.52,43.27
823.pnml,24.30,0.86,0.52,43.89
824.pnml,24.22,0.87,0.52,44.40
825.pnml,24.09,0.87,0.52,45.92
826.pnml,24.20,0.87,0.52,45.51
827.pnml,24.31,0.87,0.52,44.62
828.pnml,24.17,0.87,0.52,44.50
829.pnml,24.06,0.87,0.52,46.73
82.pnml,20.18,0.12,0.06,4.46
830.pnml,23.86,0.87,0.52,43.94
831.pnml,24.10,0.87,0.52,46.92
832.pnml,24.37,0.87,0.52,44.81
833.pnml,24.23,0.87,0.52,45.26
834.pnml,24.25,0.87,0.53,45.48
835.pnml,23.84,0.87,0.53,46.13
836.pnml,23.98,0.88,0.53,47.21
837.pnml,24.20,0.88,0.53,46.62
838.pnml,24.02,0.88,0.53,44.96
839.pnml,24.08,0.88,0.53,46.56
83.pnml,20.09,0.12,0.06,4.71
840.pnml,24.20,0.88,0.53,46.39
841.pnml,24.20,0.88,0.53,45.67
842.pnml,24.21,0.88,0.53,45.83
843.pnml,24.23,0.88,0.53,45.40
844.pnml,23.86,0.88,0.53,45.59
845.pnml,24.17,0.88,0.53,47.19
846.pnml,23.98,0.88,0.53,45.36
847.pnml,24.02,0.88,0.53,45.60
848.pnml,24.00,0.88,0.53,45.04
849.pnml,24.02,0.89,0.53,47.48
84.pnml,20.05,0.12,0.06,7.51
850.pnml,24.36,0.89,0.54,45.61
851.pnml,24.23,0.89,0.54,49.12
852.pnml,24.08,0.89,0.54,45.29
853.pnml,24.32,0.89,0.54,46.09
854.pnml,24.47,0.89,0.54,48.14
855.pnml,24.21,0.89,0.54,45.12
856.pnml,24.38,0.89,0.54,48.74
857.pnml,24.20,0.89,0.54,46.18
858.pnml,24.11,0.89,0.54,46.77
859.pnml,24.38,0.90,0.54,46.50
85.pnml,19.66,0.12,0.06,4.60
860.pnml,24.39,0.90,0.54,46.76
861.pnml,24.21,0.90,0.54,48.11
862.pnml,24.34,0.90,0.54,46.32
863.pnml,24.37,0.90,0.54,47.44
864.pnml,24.41,0.90,0.54,47.72
865.pnml,24.41,0.90,0.55,46.34
866.pnml,24.54,0.90,0.55,48.06
867.pnml,24.21,0.90,0.55,48.47
868.pnml,24.29,0.90,0.55,47.00
869.pnml,24.42,0.90,0.55,46.46
86.pnml,19.92,0.12,0.06,4.84
870.pnml,24.18,0.90,0.55,48.14
871.pnml,24.58,0.90,0.55,47.41
872.pnml,24.60,0.91,0.55,46.49
873.pnml,24.48,0.91,0.55,49.24
874.pnml,24.50,0.91,0.55,49.58
875.pnml,24.21,0.91,0.55,46.18
876.pnml,24.28,0.91,0.55,47.09
877.pnml,24.35,0.91,0.55,49.53
878.pnml,24.54,0.91,0.55,48.38
879.pnml,24.48,0.91,0.55,47.49
87.pnml,19.87,0.12,0.06,4.90
880.pnml,24.36,0.91,0.55,49.79
881.pnml,24.48,0.91,0.55,46.54
882.pnml,24.11,0.91,0.56,47.01
883.pnml,24.34,0.91,0.56,50.36
884.pnml,24.45,0.92,0.56,50.59
885.pnml,24.46,0.92,0.56,48.15
886.pnml,24.40,0.92,0.56,48.78
887.pnml,24.30,0.92,0.56,47.41
888.pnml,24.38,0.92,0.56,49.25
889.pnml,24.28,0.92,0.56,48.90
88.pnml,20.07,0.12,0.06,5.50
890.pnml,24.50,0.92,0.56,47.89
891.pnml,24.41,0.92,0.56,50.49
892.pnml,24.58,0.92,0.56,50.21
893.pnml,24.36,0.92,0.56,48.75
894.pnml,24.60,0.92,0.56,48.76
895.pnml,24.33,0.93,0.56,49.86
896.pnml,24.64,0.93,0.56,49.79
897.pnml,24.50,0.93,0.57,51.49
898.pnml,24.30,0.93,0.57,48.68
899.pnml,24.60,0.93,0.57,49.93
89.pnml,19.52,0.12,0.07,5.71
8.pnml,19.58,0.05,0.02,1.73
900.pnml,24.37,0.93,0.57,51.04
901.pnml,24.62,0.93,0.57,51.72
902.pnml,24.71,0.93,0.57,49.82
903.pnml,24.73,0.93,0.57,51.07
904.pnml,24.18,0.93,0.57,54.41
905.pnml,24.67,0.93,0.57,49.60
906.pnml,24.47,0.93,0.57,52.43
907.pnml,24.12,0.94,0.57,51.51
908.pnml,24.36,0.94,0.57,52.65
909.pnml,24.45,0.94,0.57,50.75
90.pnml,20.07,0.12,0.07,5.00
910.pnml,24.27,0.94,0.57,50.09
911.pnml,24.67,0.94,0.57,52.28
912.pnml,24.70,0.94,0.57,51.34
913.pnml,24.66,0.94,0.57,53.64
914.pnml,24.59,0.94,0.58,50.61
915.pnml,24.23,0.94,0.58,55.26
916.pnml,24.63,0.94,0.58,54.50
917.pnml,24.59,0.94,0.58,53.76
918.pnml,24.79,0.94,0.58,48.82
919.pnml,24.38,0.94,0.58,51.90
91.pnml,20.00,0.12,0.07,7.75
920.pnml,24.74,0.95,0.58,49.78
921.pnml,24.72,0.95,0.58,50.50
922.pnml,24.63,0.95,0.58,56.28
923.pnml,24.57,0.95,0.58,52.87
924.pnml,24.88,0.95,0.58,52.66
925.pnml,24.52,0.95,0.58,53.08
926.pnml,24.88,0.95,0.58,51.26
927.pnml,24.60,0.95,0.58,52.19
928.pnml,24.47,0.95,0.58,54.15
929.pnml,24.70,0.95,0.58,58.86
92.pnml,20.00,0.12,0.07,5.08
930.pnml,24.34,0.95,0.59,56.61
931.pnml,24.53,0.95,0.59,55.41
932.pnml,24.63,0.96,0.59,53.25
933.pnml,24.75,0.96,0.59,51.81
934.pnml,24.53,0.96,0.59,53.46
935.pnml,24.62,0.96,0.59,52.93
936.pnml,24.75,0.96,0.59,51.04
937.pnml,24.70,0.96,0.59,51.74
938.pnml,24.64,0.96,0.59,53.81
939.pnml,24.87,0.96,0.59,51.69
93.pnml,19.64,0.12,0.07,10.22
940.pnml,24.81,0.96,0.59,54.06
941.pnml,24.64,0.96,0.59,51.92
942.pnml,24.87,0.96,0.59,53.64
943.pnml,24.83,0.96,0.59,51.16
944.pnml,24.75,0.96,0.59,51.83
945.pnml,24.77,0.97,0.59,53.34
946.pnml,24.79,0.97,0.59,51.13
947.pnml,24.84,0.97,0.60,53.05
948.pnml,24.96,0.97,0.60,55.09
949.pnml,24.98,0.97,0.60,53.09
94.pnml,19.89,0.13,0.07,5.11
950.pnml,24.84,0.97,0.60,51.87
951.pnml,24.93,0.97,0.60,53.51
952.pnml,24.91,0.97,0.60,55.49
953.pnml,24.93,0.97,0.60,53.35
954.pnml,24.82,0.97,0.60,56.61
955.pnml,24.71,0.97,0.60,55.13
956.pnml,24.79,0.97,0.60,55.75
957.pnml,24.67,0.97,0.60,55.13
958.pnml,24.92,0.98,0.60,56.18
959.pnml,24.59,0.98,0.60,55.13
95.pnml,19.82,0.13,0.07,5.11
960.pnml,24.68,0.98,0.60,53.76
961.pnml,24.93,0.98,0.60,56.32
962.pnml,24.93,0.98,0.60,53.37
963.pnml,24.93,0.98,0.60,57.85
964.pnml,24.49,0.98,0.61,55.93
965.pnml,24.65,0.98,0.61,62.21
966.pnml,24.53,0.98,0.61,56.17
967.pnml,24.93,0.98,0.61,54.71
968.pnml,24.84,0.98,0.61,55.46
969.pnml,24.99,0.99,0.61,59.90
96.pnml,20.05,0.13,0.07,7.95
970.pnml,24.77,0.99,0.61,56.11
971.pnml,24.88,0.99,0.61,59.69
972.pnml,24.78,0.99,0.61,56.74
973.pnml,24.99,0.99,0.61,58.38
974.pnml,25.00,0.99,0.61,59.14
975.pnml,24.95,0.99,0.61,56.89
976.pnml,24.81,0.99,0.61,58.24
977.pnml,24.86,0.99,0.61,56.39
978.pnml,24.98,0.99,0.61,56.83
979.pnml,24.96,0.99,0.62,57.09
97.pnml,20.21,0.13,0.07,8.38
980.pnml,24.95,1.00,0.62,57.41
981.pnml,25.08,1.00,0.62,56.64
982.pnml,24.99,1.00,0.62,57.52
983.pnml,24.93,1.00,0.62,57.66
984.pnml,24.67,1.00,0.62,53.38
985.pnml,24.93,1.00,0.62,52.80
986.pnml,24.85,1.00,0.62,58.69
987.pnml,24.77,1.00,0.62,58.57
988.pnml,24.99,1.00,0.62,56.12
989.pnml,24.90,1.00,0.62,57.96
98.pnml,19.87,0.13,0.07,8.62
990.pnml,25.04,1.00,0.62,54.58
991.pnml,25.30,1.00,0.62,56.51
992.pnml,24.96,1.00,0.62,62.47
993.pnml,25.11,1.01,0.62,54.07
994.pnml,25.11,1.01,0.62,56.55
995.pnml,25.13,1.01,0.62,56.38
996.pnml,25.09,1.01,0.63,54.15
997.pnml,24.95,1.01,0.63,60.40
998.pnml,24.66,1.01,0.63,58.47
999.pnml,25.21,1.01,0.63,60.73
99.pnml,20.04,0.13,0.07,8.55
9.pnml,19.59,0.05,0.02,1.76
