file_name,mem_usage_mb,peak_mem_mb,avg_mem_overall_mb,time_ms
666.pnml,59.21,9.14,4.85,330.13
667.pnml,59.07,9.15,4.86,331.36
668.pnml,58.96,9.16,4.86,349.27
669.pnml,58.39,9.17,4.87,338.10
66.pnml,23.59,0.95,0.50,34.20
670.pnml,59.18,9.19,4.88,329.79
671.pnml,59.38,9.20,4.89,344.65
672.pnml,59.36,9.21,4.89,341.57
673.pnml,59.12,9.23,4.90,343.16
674.pnml,59.53,9.24,4.91,334.36
675.pnml,59.20,9.25,4.91,342.44
676.pnml,59.40,9.26,4.92,365.42
677.pnml,59.78,9.28,4.93,360.04
678.pnml,59.71,9.29,4.94,351.73
679.pnml,59.65,9.30,4.94,369.19
67.pnml,23.29,0.97,0.50,41.22
680.pnml,59.06,9.31,4.95,379.18
681.pnml,59.88,9.33,4.96,364.99
682.pnml,60.12,9.34,4.96,367.39
683.pnml,59.89,9.35,4.97,351.70
684.pnml,60.28,9.37,4.98,330.54
685.pnml,59.90,9.38,4.98,334.22
686.pnml,60.01,9.39,4.99,337.96
687.pnml,60.44,9.41,5.00,347.51
688.pnml,59.89,9.42,5.01,336.07
689.pnml,58.03,9.44,5.02,341.02
68.pnml,23.87,0.98,0.51,34.82
690.pnml,58.45,9.45,5.02,352.88
691.pnml,58.32,9.46,5.03,344.79
692.pnml,58.34,9.47,5.04,359.19
693.pnml,57.88,9.49,5.04,370.05
694.pnml,58.07,9.50,5.05,369.97
695.pnml,58.56,9.51,5.06,378.03
696.pnml,58.78,9.53,5.07,355.65
697.pnml,58.69,9.54,5.07,363.53
698.pnml,58.49,9.55,5.08,378.00
699.pnml,58.83,9.56,5.09,371.55
69.pnml,23.79,0.99,0.52,36.12
6.pnml,19.57,0.12,0.06,3.85
700.pnml,58.18,9.58,5.09,382.65
701.pnml,58.50,9.59,5.10,371.08
702.pnml,58.61,9.60,5.11,378.17
703.pnml,59.12,9.61,5.11,360.87
704.pnml,58.47,9.63,5.12,361.12
705.pnml,58.77,9.64,5.13,355.35
706.pnml,59.34,9.65,5.14,385.32
707.pnml,59.07,9.67,5.14,374.24
708.pnml,59.02,9.68,5.15,365.95
709.pnml,58.78,9.69,5.16,370.81
70.pnml,23.65,1.01,0.52,34.65
710.pnml,59.64,9.70,5.16,355.97
711.pnml,59.13,9.72,5.17,373.06
712.pnml,59.30,9.73,5.18,365.55
713.pnml,59.46,9.74,5.18,365.40
714.pnml,59.75,9.75,5.19,361.08
715.pnml,59.36,9.77,5.20,361.72
716.pnml,59.53,9.78,5.21,363.45
717.pnml,59.66,9.79,5.21,366.04
718.pnml,59.77,9.80,5.22,357.06
719.pnml,59.67,9.82,5.23,378.07
71.pnml,23.85,1.02,0.53,37.41
720.pnml,59.96,9.83,5.23,368.71
721.pnml,59.62,9.84,5.24,364.56
722.pnml,60.14,9.86,5.25,393.16
723.pnml,59.96,9.87,5.26,378.24
724.pnml,59.91,9.88,5.26,371.86
725.pnml,59.97,9.89,5.27,360.77
726.pnml,60.07,9.91,5.28,374.92
727.pnml,60.50,9.92,5.28,357.04
728.pnml,60.19,9.93,5.29,358.94
729.pnml,60.66,9.94,5.30,357.74
72.pnml,23.80,1.03,0.54,35.33
730.pnml,60.43,9.96,5.30,356.44
731.pnml,60.23,9.97,5.31,356.70
732.pnml,60.65,9.98,5.32,376.51
733.pnml,60.49,10.00,5.33,369.57
734.pnml,60.46,10.01,5.33,368.37
735.pnml,60.46,10.02,5.34,368.52
736.pnml,60.96,10.03,5.35,367.82
737.pnml,60.85,10.05,5.35,367.75
738.pnml,61.03,10.06,5.36,363.45
739.pnml,61.25,10.07,5.37,362.30
73.pnml,23.81,1.04,0.55,39.29
740.pnml,60.94,10.08,5.38,362.27
741.pnml,60.77,10.10,5.38,370.40
742.pnml,60.99,10.11,5.39,358.25
743.pnml,61.35,10.12,5.40,368.92
744.pnml,61.50,10.14,5.40,374.94
745.pnml,61.62,10.15,5.41,363.12
746.pnml,61.62,10.17,5.42,375.60
747.pnml,61.75,10.18,5.43,377.85
748.pnml,61.75,10.21,5.45,379.45
749.pnml,62.00,10.22,5.45,368.37
74.pnml,23.96,1.06,0.55,36.60
750.pnml,62.20,10.23,5.46,370.18
751.pnml,61.90,10.25,5.47,370.80
752.pnml,61.97,10.26,5.47,381.67
753.pnml,61.99,10.27,5.48,375.23
754.pnml,61.86,10.28,5.49,382.81
755.pnml,62.11,10.30,5.50,383.28
756.pnml,62.02,10.31,5.50,382.76
757.pnml,61.39,10.32,5.51,375.87
758.pnml,62.27,10.33,5.52,373.44
759.pnml,62.24,10.35,5.52,380.71
75.pnml,23.78,1.07,0.56,37.77
760.pnml,62.25,10.36,5.53,392.43
761.pnml,62.23,10.37,5.54,383.25
762.pnml,62.25,10.39,5.54,385.07
763.pnml,62.40,10.40,5.55,391.12
764.pnml,62.42,10.41,5.56,377.47
765.pnml,61.85,10.42,5.57,380.54
766.pnml,62.13,10.44,5.57,372.21
767.pnml,62.74,10.45,5.58,378.84
768.pnml,62.09,10.46,5.59,391.19
769.pnml,62.38,10.47,5.59,379.09
76.pnml,24.22,1.08,0.57,42.38
770.pnml,62.66,10.49,5.60,389.10
771.pnml,62.95,10.50,5.61,394.73
772.pnml,62.99,10.51,5.62,388.92
773.pnml,62.77,10.53,5.63,385.32
774.pnml,62.44,10.55,5.63,390.89
775.pnml,63.07,10.56,5.64,382.13
776.pnml,63.08,10.57,5.65,383.16
777.pnml,63.16,10.58,5.65,382.60
778.pnml,63.14,10.60,5.66,388.67
779.pnml,63.11,10.61,5.67,395.31
77.pnml,23.94,1.10,0.58,37.99
780.pnml,63.03,10.72,5.68,386.34
781.pnml,63.35,10.73,5.68,389.19
782.pnml,63.67,10.75,5.69,388.37
783.pnml,63.22,10.76,5.70,398.68
784.pnml,63.57,10.77,5.70,396.71
785.pnml,63.48,10.79,5.71,401.26
786.pnml,63.71,10.80,5.72,384.86
787.pnml,63.59,10.81,5.72,386.20
788.pnml,63.77,10.82,5.73,386.25
789.pnml,63.77,10.84,5.74,394.40
78.pnml,23.99,1.11,0.58,40.12
790.pnml,63.95,10.85,5.75,410.13
791.pnml,63.82,10.86,5.75,396.16
792.pnml,64.11,10.87,5.76,390.32
793.pnml,64.22,10.89,5.77,398.04
794.pnml,64.03,10.90,5.77,396.88
795.pnml,64.20,10.91,5.78,402.41
796.pnml,64.11,10.92,5.79,399.21
797.pnml,63.92,10.94,5.79,397.38
798.pnml,63.87,10.95,5.80,395.98
799.pnml,64.08,10.96,5.81,397.86
79.pnml,24.26,1.12,0.59,39.62
7.pnml,20.09,0.13,0.07,4.38
800.pnml,64.37,10.98,5.82,402.03
801.pnml,64.45,10.99,5.82,406.61
802.pnml,64.45,11.00,5.83,398.51
803.pnml,64.04,11.01,5.84,404.79
804.pnml,64.70,11.03,5.84,400.17
805.pnml,64.79,11.04,5.85,404.23
806.pnml,64.85,11.05,5.86,401.49
807.pnml,64.01,11.06,5.87,398.16
808.pnml,65.02,11.08,5.87,404.56
809.pnml,64.64,11.09,5.88,399.72
80.pnml,24.08,1.14,0.60,41.31
810.pnml,65.14,11.10,5.89,408.14
811.pnml,65.00,11.12,5.89,399.02
812.pnml,65.08,11.13,5.90,401.08
813.pnml,65.04,11.14,5.91,404.18
814.pnml,64.99,11.15,5.91,419.90
815.pnml,65.22,11.17,5.92,414.80
816.pnml,65.17,11.18,5.93,414.60
817.pnml,65.57,11.19,5.94,419.22
818.pnml,65.38,11.58,5.94,417.63
819.pnml,65.05,11.59,5.95,411.75
81.pnml,24.32,1.15,0.60,40.13
820.pnml,65.76,11.60,5.96,401.53
821.pnml,65.97,11.62,5.96,429.33
822.pnml,65.81,11.63,5.97,419.58
823.pnml,65.57,11.64,5.98,438.71
824.pnml,65.60,11.66,5.99,418.16
825.pnml,65.67,11.67,5.99,412.94
826.pnml,66.05,11.68,6.00,404.38
827.pnml,66.24,11.69,6.01,417.47
828.pnml,65.73,11.71,6.01,413.12
829.pnml,66.19,11.72,6.02,425.47
82.pnml,24.21,1.16,0.61,40.61
830.pnml,66.35,11.73,6.03,414.46
831.pnml,66.46,11.74,6.03,413.23
832.pnml,66.46,11.76,6.04,402.92
833.pnml,66.56,11.77,6.05,404.75
834.pnml,66.29,11.78,6.06,417.47
835.pnml,66.11,11.80,6.06,421.83
836.pnml,66.57,11.81,6.07,427.71
837.pnml,66.66,11.82,6.08,421.26
838.pnml,66.57,11.83,6.08,427.22
839.pnml,66.48,11.85,6.09,428.50
83.pnml,24.36,1.17,0.62,40.82
840.pnml,66.59,11.86,6.10,420.48
841.pnml,66.21,11.88,6.11,431.27
842.pnml,66.70,11.91,6.13,435.69
843.pnml,66.93,11.92,6.14,418.92
844.pnml,65.92,11.93,6.14,432.52
845.pnml,66.37,11.95,6.15,415.43
846.pnml,66.73,11.96,6.16,428.87
847.pnml,67.12,11.97,6.16,419.59
848.pnml,67.24,11.98,6.17,417.09
849.pnml,67.09,12.00,6.18,415.36
84.pnml,24.72,1.19,0.63,41.73
850.pnml,67.29,12.01,6.18,414.21
851.pnml,67.39,12.02,6.19,425.90
852.pnml,67.29,12.04,6.20,426.34
853.pnml,67.62,12.05,6.21,421.42
854.pnml,67.70,12.06,6.21,416.91
855.pnml,67.68,12.07,6.22,433.04
856.pnml,67.27,12.09,6.23,419.27
857.pnml,67.58,12.10,6.23,422.75
858.pnml,67.41,12.11,6.24,426.50
859.pnml,67.43,12.12,6.25,456.76
85.pnml,24.38,1.20,0.63,49.49
860.pnml,67.74,12.14,6.26,439.18
861.pnml,67.86,12.15,6.26,441.49
862.pnml,67.93,12.16,6.27,431.41
863.pnml,67.52,12.17,6.28,444.48
864.pnml,67.72,12.19,6.28,442.93
865.pnml,67.90,12.20,6.29,430.08
866.pnml,68.30,12.21,6.30,444.50
867.pnml,68.20,12.23,6.30,447.36
868.pnml,68.11,12.24,6.31,474.14
869.pnml,68.13,12.25,6.32,441.46
86.pnml,24.60,1.21,0.64,42.77
870.pnml,68.53,12.26,6.33,436.28
871.pnml,68.36,12.29,6.34,431.92
872.pnml,68.55,12.30,6.34,436.75
873.pnml,68.18,12.31,6.35,446.03
874.pnml,68.61,12.32,6.36,439.26
875.pnml,68.67,12.34,6.36,435.51
876.pnml,68.69,12.35,6.37,430.48
877.pnml,68.54,12.36,6.38,437.32
878.pnml,68.99,12.38,6.39,432.64
879.pnml,68.96,12.39,6.39,439.21
87.pnml,24.51,1.23,0.65,43.95
880.pnml,69.06,12.40,6.40,441.26
881.pnml,69.23,12.41,6.41,432.00
882.pnml,69.20,12.43,6.41,438.89
883.pnml,69.26,12.44,6.42,446.34
884.pnml,69.48,12.45,6.43,449.29
885.pnml,69.47,12.46,6.44,435.41
886.pnml,69.62,12.48,6.44,445.95
887.pnml,69.36,12.49,6.45,450.87
888.pnml,69.46,12.50,6.46,439.78
889.pnml,69.56,12.52,6.46,428.34
88.pnml,24.70,1.24,0.66,43.50
890.pnml,69.62,12.53,6.47,454.56
891.pnml,69.82,12.54,6.48,454.17
892.pnml,69.38,12.55,6.48,467.61
893.pnml,69.62,12.57,6.49,440.42
894.pnml,69.36,12.58,6.50,443.33
895.pnml,69.96,12.59,6.51,451.16
896.pnml,69.63,12.60,6.51,448.04
897.pnml,69.79,12.62,6.52,435.33
898.pnml,69.99,12.63,6.53,448.56
899.pnml,70.32,12.64,6.53,457.01
89.pnml,24.94,1.25,0.66,45.27
8.pnml,20.00,0.14,0.08,4.77
900.pnml,70.34,12.65,6.54,448.35
901.pnml,69.89,12.67,6.55,462.53
902.pnml,70.29,12.68,6.56,448.31
903.pnml,70.12,12.69,6.56,453.23
904.pnml,70.38,12.71,6.57,462.67
905.pnml,70.29,12.72,6.58,482.61
906.pnml,70.65,12.73,6.58,455.01
907.pnml,70.29,12.74,6.59,453.51
908.pnml,70.71,12.76,6.60,452.97
909.pnml,70.68,12.77,6.60,468.69
90.pnml,24.67,1.27,0.67,47.55
910.pnml,70.75,12.98,6.61,470.27
911.pnml,70.40,12.99,6.62,482.12
912.pnml,70.61,13.01,6.63,462.99
913.pnml,70.69,13.02,6.63,444.34
914.pnml,70.92,13.03,6.64,449.61
915.pnml,71.00,13.04,6.65,456.08
916.pnml,71.12,13.06,6.65,445.80
917.pnml,70.77,13.07,6.66,462.78
918.pnml,70.77,13.08,6.67,463.23
919.pnml,71.08,13.09,6.67,451.94
91.pnml,24.91,1.28,0.68,46.53
920.pnml,71.23,13.11,6.68,459.31
921.pnml,71.21,13.12,6.69,451.88
922.pnml,71.31,13.13,6.70,482.47
923.pnml,70.63,13.14,6.70,457.02
924.pnml,71.51,13.16,6.71,454.24
925.pnml,71.29,13.17,6.72,477.94
926.pnml,71.46,13.18,6.72,461.53
927.pnml,71.32,13.20,6.73,451.39
928.pnml,71.70,13.21,6.74,512.17
929.pnml,71.38,13.22,6.75,466.27
92.pnml,24.63,1.29,0.68,50.15
930.pnml,71.61,13.23,6.75,476.86
931.pnml,71.75,13.25,6.76,469.86
932.pnml,71.98,13.26,6.77,462.41
933.pnml,71.84,13.27,6.77,476.96
934.pnml,71.08,13.28,6.78,470.11
935.pnml,72.05,13.30,6.79,463.80
936.pnml,71.62,13.31,6.79,479.95
937.pnml,71.92,13.32,6.80,471.82
938.pnml,71.81,13.34,6.81,492.75
939.pnml,72.11,13.35,6.82,481.02
93.pnml,24.90,1.30,0.69,46.40
940.pnml,71.98,13.36,6.82,473.14
941.pnml,72.59,13.37,6.83,467.65
942.pnml,72.58,13.39,6.84,459.68
943.pnml,72.40,13.40,6.84,459.36
944.pnml,72.80,13.41,6.85,460.82
945.pnml,72.37,13.42,6.86,481.41
946.pnml,72.52,13.45,6.87,492.37
947.pnml,72.88,13.46,6.88,464.47
948.pnml,73.13,13.49,6.90,461.31
949.pnml,73.23,13.50,6.90,524.92
94.pnml,24.86,1.32,0.70,49.76
950.pnml,72.99,13.51,6.91,509.64
951.pnml,72.83,13.53,6.92,508.44
952.pnml,73.38,13.54,6.93,487.90
953.pnml,73.10,13.55,6.93,501.26
954.pnml,72.56,13.57,6.94,513.61
955.pnml,72.80,13.58,6.95,529.18
956.pnml,72.83,13.59,6.95,499.91
957.pnml,73.48,13.60,6.96,502.97
958.pnml,73.61,13.62,6.97,494.56
959.pnml,73.30,13.63,6.98,552.92
95.pnml,25.00,1.33,0.71,50.07
960.pnml,73.63,13.64,6.98,503.14
961.pnml,72.99,13.65,6.99,534.03
962.pnml,73.39,13.67,7.00,519.64
963.pnml,73.78,13.68,7.00,499.98
964.pnml,73.97,13.69,7.01,490.35
965.pnml,73.44,13.71,7.02,564.89
966.pnml,73.41,13.72,7.02,510.92
967.pnml,74.00,13.73,7.03,501.42
968.pnml,73.54,13.74,7.04,546.40
969.pnml,74.14,13.76,7.05,496.75
96.pnml,25.11,1.34,0.71,50.19
970.pnml,73.75,13.77,7.05,502.31
971.pnml,73.99,13.78,7.06,510.14
972.pnml,74.09,13.79,7.07,546.79
973.pnml,73.80,13.81,7.07,499.61
974.pnml,74.60,13.82,7.08,511.85
975.pnml,73.62,13.83,7.09,614.56
976.pnml,73.57,13.85,7.10,536.55
977.pnml,74.23,13.86,7.10,580.65
978.pnml,74.55,13.87,7.11,619.05
979.pnml,74.27,13.88,7.12,560.95
97.pnml,24.63,1.37,0.72,53.16
980.pnml,74.03,13.90,7.12,537.40
981.pnml,74.07,13.92,7.13,504.31
982.pnml,74.39,13.93,7.14,542.38
983.pnml,74.55,13.95,7.15,553.25
984.pnml,74.01,13.96,7.16,524.20
985.pnml,74.41,13.97,7.16,524.87
986.pnml,74.89,13.98,7.17,510.63
987.pnml,74.77,14.00,7.18,530.07
988.pnml,74.79,14.01,7.18,518.38
989.pnml,74.21,14.02,7.19,591.41
98.pnml,25.09,1.38,0.73,51.34
990.pnml,73.29,14.03,7.20,547.70
991.pnml,74.17,14.05,7.21,538.40
992.pnml,78.30,14.06,7.21,539.32
993.pnml,78.95,14.07,7.22,549.02
994.pnml,78.22,14.09,7.23,544.91
995.pnml,78.15,14.10,7.23,532.37
996.pnml,78.85,14.11,7.24,526.40
997.pnml,79.09,14.12,7.25,524.68
998.pnml,78.88,14.14,7.25,523.26
999.pnml,79.23,14.15,7.26,532.53
99.pnml,25.02,1.40,0.74,49.49
9.pnml,20.19,0.15,0.08,5.30
